Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
273,310;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
274,316;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
275,325;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
276,331;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
277,341;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
278,344;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
279,348;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
280,351;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
281,355;267,47000;7,04;6,96;;0, 2,6747E+02,2, 1,3652E+00,5, 1,0000E+03
282,361;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
283,371;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
284,378;267,47000;7,04;6,96;;0, 2,6747E+02,2, 1,3652E+00,5, 1,0000E+03
285,388;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
286,395;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
287,402;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
288,411;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
289,411;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
290,411;267,47000;7,04;6,96;;0, 2,6747E+02,2, 1,3652E+00,5, 1,0000E+03
291,414;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
292,422;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
293,422;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
294,432;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
295,441;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
296,448;267,47000;7,04;6,96;;0, 2,6747E+02,2, 1,3652E+00,5, 1,0000E+03
297,450;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
298,456;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
299,464;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
300,473;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
301,483;267,47000;7,04;6,96;;0, 2,6747E+02,2, 1,3652E+00,5, 1,0000E+03
302,485;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
303,492;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
304,493;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
305,495;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
306,501;267,48000;7,04;6,96;;0, 2,6748E+02,2, 1,3652E+00,5, 1,0000E+03
307,502;267,51000;7,04;6,96;;0, 2,6751E+02,2, 1,3652E+00,5, 1,0000E+03
308,504;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
309,512;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
310,512;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
311,523;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
312,526;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
313,534;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
314,541;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
315,551;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
316,560;267,52000;7,04;6,96;;0, 2,6752E+02,2, 1,3652E+00,5, 1,0000E+03
317,562;267,53000;7,04;6,96;;0, 2,6753E+02,2, 1,3652E+00,5, 1,0000E+03
318,563;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
319,571;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
320,574;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
321,584;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
322,592;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
323,596;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
324,606;267,57000;7,04;6,96;;0, 2,6757E+02,2, 1,3652E+00,5, 1,0000E+03
325,615;267,57000;7,04;6,96;;0, 2,6757E+02,2, 1,3652E+00,5, 1,0000E+03
326,623;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
327,624;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
328,633;267,57000;7,04;6,96;;0, 2,6757E+02,2, 1,3652E+00,5, 1,0000E+03
329,640;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
330,641;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
331,648;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
332,651;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
333,661;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
334,663;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
335,665;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
336,670;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
337,676;267,56000;7,04;6,96;;0, 2,6756E+02,2, 1,3652E+00,5, 1,0000E+03
338,682;267,58000;7,04;6,96;;0, 2,6758E+02,2, 1,3652E+00,5, 1,0000E+03
339,688;267,60000;7,04;6,96;;0, 2,6760E+02,2, 1,3652E+00,5, 1,0000E+03
340,695;267,61000;7,04;6,96;;0, 2,6761E+02,2, 1,3652E+00,5, 1,0000E+03
341,701;267,61000;7,04;6,96;;0, 2,6761E+02,2, 1,3652E+00,5, 1,0000E+03
342,711;267,61000;7,04;6,96;;0, 2,6761E+02,2, 1,3652E+00,5, 1,0000E+03
343,718;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
344,724;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
345,727;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
346,728;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
347,736;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
348,741;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
349,744;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
350,749;267,64000;7,04;6,96;;0, 2,6764E+02,2, 1,3652E+00,5, 1,0000E+03
351,755;267,61000;7,04;6,96;;0, 2,6761E+02,2, 1,3652E+00,5, 1,0000E+03
352,764;267,60000;7,04;6,96;;0, 2,6760E+02,2, 1,3652E+00,5, 1,0000E+03
353,771;267,61000;7,04;6,96;;0, 2,6761E+02,2, 1,3652E+00,5, 1,0000E+03
354,779;267,61000;7,04;6,96;;0, 2,6761E+02,2, 1,3652E+00,5, 1,0000E+03
355,786;267,60000;7,04;6,96;;0, 2,6760E+02,2, 1,3652E+00,5, 1,0000E+03
356,788;267,63000;7,04;6,96;;0, 2,6763E+02,2, 1,3652E+00,5, 1,0000E+03
357,791;267,65000;7,04;6,96;;0, 2,6765E+02,2, 1,3652E+00,5, 1,0000E+03
358,797;267,64000;7,04;6,96;;0, 2,6764E+02,2, 1,3652E+00,5, 1,0000E+03
