Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
541,828;962,93000;2,50;3,50;;b'0, 9,6293E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6293E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6293E+02,2, 1,3652E+00,5, 1,0000E+03
542,829;962,93000;2,50;3,50;59,263;b'0, 9,6293E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6293E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6293E+02,2, 1,3652E+00,5, 1,0000E+03
543,830;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
545,050;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
546,050;962,90000;2,50;3,00;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
547,051;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
548,052;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
549,052;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
550,054;962,92000;2,50;3,00;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
551,054;962,92000;2,50;3,00;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
552,055;962,92000;2,50;3,00;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
553,055;962,92000;2,50;3,00;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
554,056;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
555,056;962,90000;2,50;3,00;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
556,057;962,90000;2,50;3,00;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
557,058;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
558,059;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
559,060;962,89000;2,50;3,00;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
560,060;962,89000;2,50;3,00;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
561,060;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
562,062;962,91000;2,50;3,00;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
563,062;962,89000;2,50;3,00;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
564,063;962,89000;2,50;3,00;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
565,063;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
566,063;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
567,065;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
568,066;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
569,068;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
570,069;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
571,069;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
572,071;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
573,071;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
574,072;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
575,073;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
576,075;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
577,075;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
578,076;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
579,078;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
580,079;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
581,080;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
582,081;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
583,082;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
584,084;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
585,085;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
586,085;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
587,086;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
588,086;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
589,086;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
590,087;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
591,087;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
592,089;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
593,091;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
594,091;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
595,092;962,86000;2,50;3,00;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
596,093;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
597,094;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
598,095;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
599,095;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
600,097;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
601,098;962,88000;2,50;3,00;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
602,098;962,87000;2,50;3,00;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
603,098;962,86000;2,50;3,00;59,268;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
604,099;962,90000;2,50;2,50;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
605,317;962,91000;2,50;2,50;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
606,318;962,91000;2,50;2,50;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
607,318;962,91000;2,50;2,50;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
608,318;962,92000;2,50;2,50;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
609,319;962,92000;2,50;2,50;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
610,321;962,92000;2,50;2,50;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
611,322;962,91000;2,50;2,50;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
612,322;962,91000;2,50;2,50;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
613,323;962,90000;2,50;2,50;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
614,324;962,90000;2,50;2,50;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
615,325;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
616,326;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
617,327;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
618,328;962,89000;2,50;2,50;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
619,329;962,90000;2,50;2,50;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
620,329;962,91000;2,50;2,50;;b'0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6291E+02,2, 1,3652E+00,5, 1,0000E+03
621,330;962,89000;2,50;2,50;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
622,331;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
623,332;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
624,334;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
625,335;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
626,336;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
627,338;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
628,338;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
629,339;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
630,339;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
631,340;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
632,342;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
633,342;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
634,342;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
635,343;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
636,345;962,86000;2,50;2,50;;b'0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6286E+02,2, 1,3652E+00,5, 1,0000E+03
637,346;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
638,346;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
639,347;962,90000;2,50;2,50;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
640,347;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
641,347;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
642,349;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
643,350;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
644,350;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
645,351;962,89000;2,50;2,50;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
646,352;962,87000;2,50;2,50;;b'0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6287E+02,2, 1,3652E+00,5, 1,0000E+03
647,352;962,89000;2,50;2,50;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
648,353;962,90000;2,50;2,50;;b'0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6290E+02,2, 1,3652E+00,5, 1,0000E+03
649,354;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
650,354;962,88000;2,50;2,50;;b'0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6288E+02,2, 1,3652E+00,5, 1,0000E+03
651,354;962,89000;2,50;2,50;;b'0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6289E+02,2, 1,3652E+00,5, 1,0000E+03
652,356;962,92000;2,50;2,50;;b'0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6292E+02,2, 1,3652E+00,5, 1,0000E+03
