Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
3345,861;965,06000;0,50;2,50;67,053;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3346,862;965,06000;0,50;2,50;68,054;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3347,864;965,06000;0,50;2,50;69,055;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3348,866;965,06000;0,50;2,50;70,057;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3349,866;965,03000;0,50;2,50;71,057;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3350,866;965,04000;0,50;2,50;72,058;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3351,867;965,04000;0,50;2,50;73,059;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3352,868;965,02000;0,50;2,50;74,060;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3353,869;965,04000;0,50;2,50;75,060;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3354,869;965,04000;0,50;2,50;76,061;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3355,869;965,05000;0,50;2,50;77,061;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3356,871;965,05000;0,50;2,50;78,062;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3357,872;965,03000;0,50;2,50;79,064;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3358,873;965,05000;0,50;2,50;80,064;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3359,874;965,06000;0,50;2,50;81,065;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3360,874;965,05000;0,50;2,50;82,065;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3361,874;965,06000;0,50;2,50;83,066;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3362,875;965,03000;0,50;2,50;84,066;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3363,875;965,06000;0,50;2,50;85,067;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3364,877;965,06000;0,50;2,50;86,068;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3365,878;965,04000;0,50;2,50;87,069;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3366,878;965,05000;0,50;2,50;88,069;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3367,880;965,03000;0,50;2,50;89,071;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3368,880;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3369,880;965,03000;0,50;2,00;;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3370,882;965,03000;0,50;2,00;;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3371,882;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3372,883;965,00000;0,50;2,00;;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3373,883;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3374,885;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3375,885;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3376,885;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3377,886;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3378,886;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3379,886;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3380,887;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3381,889;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3382,890;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3383,890;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3384,891;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3385,892;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3386,892;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3387,893;965,04000;0,50;2,00;;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3388,895;965,03000;0,50;2,00;;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3389,895;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3390,896;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3391,897;965,03000;0,50;2,00;;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3392,898;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3393,900;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3394,900;965,03000;0,50;2,00;;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3395,902;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3396,902;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3397,904;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3398,904;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3399,904;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3400,904;965,04000;0,50;2,00;;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3401,906;965,04000;0,50;2,00;;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3402,906;965,04000;0,50;2,00;;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3403,907;965,04000;0,50;2,00;;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3404,908;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3405,909;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3406,910;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3407,911;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3408,912;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3409,912;965,04000;0,50;2,00;;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3410,913;965,06000;0,50;2,00;;b'0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6506E+02,2, 1,3652E+00,5, 1,0000E+03
3411,913;965,03000;0,50;2,00;;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3412,915;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3413,916;965,05000;0,50;2,00;;b'0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6505E+02,2, 1,3652E+00,5, 1,0000E+03
3414,916;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3415,917;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3416,917;965,00000;0,50;2,00;;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3417,917;965,00000;0,50;2,00;;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3418,918;965,00000;0,50;2,00;;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3419,918;965,00000;0,50;2,00;;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3420,918;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3421,919;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3422,920;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3423,921;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3424,922;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3425,924;965,02000;0,50;2,00;;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3426,924;965,01000;0,50;2,00;;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3427,925;965,01000;0,50;2,00;59,045;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3428,926;965,01000;0,50;2,00;60,046;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3429,926;965,01000;0,50;2,00;61,046;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3430,926;965,00000;0,50;2,00;62,046;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3431,927;965,00000;0,50;2,00;63,047;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3432,928;965,00000;0,50;2,00;64,048;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3433,930;965,03000;0,50;2,00;65,050;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3434,931;965,02000;0,50;2,00;66,051;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3435,932;965,03000;0,50;2,00;67,052;b'0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6503E+02,2, 1,3652E+00,5, 1,0000E+03
3436,932;965,02000;0,50;2,00;68,052;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3437,933;965,02000;0,50;2,00;69,053;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3438,934;965,01000;0,50;2,00;70,054;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3439,934;965,02000;0,50;2,00;71,054;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3440,935;965,02000;0,50;2,00;72,055;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3441,935;965,02000;0,50;2,00;73,055;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3442,936;965,02000;0,50;2,00;74,055;b'0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6502E+02,2, 1,3652E+00,5, 1,0000E+03
3443,936;965,04000;0,50;2,00;75,056;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
3444,936;965,01000;0,50;2,00;76,056;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3445,936;965,01000;0,50;2,00;77,056;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3446,937;965,01000;0,50;2,00;78,057;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3447,938;965,00000;0,50;2,00;79,058;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3448,939;965,00000;0,50;2,00;80,059;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3449,939;965,00000;0,50;2,00;81,059;b'0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6500E+02,2, 1,3652E+00,5, 1,0000E+03
3450,940;965,01000;0,50;2,00;82,060;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3451,941;965,01000;0,50;2,00;83,061;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3452,942;965,01000;0,50;2,00;84,062;b'0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6501E+02,2, 1,3652E+00,5, 1,0000E+03
3453,942;965,04000;0,50;2,00;85,062;b'0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,6504E+02,2, 1,3652E+00,5, 1,0000E+03
