Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s;raw;resp;response
3871,390;0,03811;10,00;4,00;Einlass;;b'0, 5,6977E-01,0, 3,8110E-02,5, 1,0000E+03\r\n';"0, 5,6977E-01,0, 3,8110E-02,5, 1,0000E+03
";0, 5,6977E-01,0, 3,8110E-02,5, 1,0000E+03
3872,390;0,03812;10,00;4,00;Einlass;;b'0, 5,7558E-01,0, 3,8122E-02,5, 1,0000E+03\r\n';"0, 5,7558E-01,0, 3,8122E-02,5, 1,0000E+03
";0, 5,7558E-01,0, 3,8122E-02,5, 1,0000E+03
3873,390;0,03813;10,00;4,00;Einlass;;b'0, 5,7430E-01,0, 3,8128E-02,5, 1,0000E+03\r\n';"0, 5,7430E-01,0, 3,8128E-02,5, 1,0000E+03
";0, 5,7430E-01,0, 3,8128E-02,5, 1,0000E+03
3874,391;0,03813;10,00;4,00;Einlass;;b'0, 6,0355E-01,0, 3,8130E-02,5, 1,0000E+03\r\n';"0, 6,0355E-01,0, 3,8130E-02,5, 1,0000E+03
";0, 6,0355E-01,0, 3,8130E-02,5, 1,0000E+03
3875,392;0,03813;10,00;4,00;Einlass;;b'0, 6,1408E-01,0, 3,8127E-02,5, 1,0000E+03\r\n';"0, 6,1408E-01,0, 3,8127E-02,5, 1,0000E+03
";0, 6,1408E-01,0, 3,8127E-02,5, 1,0000E+03
3876,393;0,03811;10,00;4,00;Einlass;;b'0, 5,7749E-01,0, 3,8111E-02,5, 1,0000E+03\r\n';"0, 5,7749E-01,0, 3,8111E-02,5, 1,0000E+03
";0, 5,7749E-01,0, 3,8111E-02,5, 1,0000E+03
3877,394;0,03810;10,00;4,00;Einlass;;b'0, 5,7102E-01,0, 3,8103E-02,5, 1,0000E+03\r\n';"0, 5,7102E-01,0, 3,8103E-02,5, 1,0000E+03
";0, 5,7102E-01,0, 3,8103E-02,5, 1,0000E+03
3878,395;0,03810;10,00;4,00;Einlass;;b'0, 5,6948E-01,0, 3,8097E-02,5, 1,0000E+03\r\n';"0, 5,6948E-01,0, 3,8097E-02,5, 1,0000E+03
";0, 5,6948E-01,0, 3,8097E-02,5, 1,0000E+03
3879,396;0,03809;10,00;4,00;Einlass;;b'0, 5,6784E-01,0, 3,8094E-02,5, 1,0000E+03\r\n';"0, 5,6784E-01,0, 3,8094E-02,5, 1,0000E+03
";0, 5,6784E-01,0, 3,8094E-02,5, 1,0000E+03
3880,398;0,03809;10,00;4,00;Einlass;;b'0, 5,9190E-01,0, 3,8093E-02,5, 1,0000E+03\r\n';"0, 5,9190E-01,0, 3,8093E-02,5, 1,0000E+03
";0, 5,9190E-01,0, 3,8093E-02,5, 1,0000E+03
3881,399;0,03809;10,00;4,00;Einlass;;b'0, 5,7213E-01,0, 3,8091E-02,5, 1,0000E+03\r\n';"0, 5,7213E-01,0, 3,8091E-02,5, 1,0000E+03
";0, 5,7213E-01,0, 3,8091E-02,5, 1,0000E+03
3882,399;0,03809;10,00;4,00;Einlass;;b'0, 5,6591E-01,0, 3,8091E-02,5, 1,0000E+03\r\n';"0, 5,6591E-01,0, 3,8091E-02,5, 1,0000E+03
";0, 5,6591E-01,0, 3,8091E-02,5, 1,0000E+03
3883,400;0,03809;10,00;4,00;Einlass;;b'0, 5,6905E-01,0, 3,8090E-02,5, 1,0000E+03\r\n';"0, 5,6905E-01,0, 3,8090E-02,5, 1,0000E+03
";0, 5,6905E-01,0, 3,8090E-02,5, 1,0000E+03
3884,401;0,03809;10,00;4,00;Einlass;;b'0, 5,7067E-01,0, 3,8091E-02,5, 1,0000E+03\r\n';"0, 5,7067E-01,0, 3,8091E-02,5, 1,0000E+03
";0, 5,7067E-01,0, 3,8091E-02,5, 1,0000E+03
3885,401;0,03809;10,00;4,00;Einlass;;b'0, 5,9446E-01,0, 3,8091E-02,5, 1,0000E+03\r\n';"0, 5,9446E-01,0, 3,8091E-02,5, 1,0000E+03
";0, 5,9446E-01,0, 3,8091E-02,5, 1,0000E+03
3886,402;0,03808;10,00;4,00;Einlass;;b'0, 5,9287E-01,0, 3,8084E-02,5, 1,0000E+03\r\n';"0, 5,9287E-01,0, 3,8084E-02,5, 1,0000E+03
";0, 5,9287E-01,0, 3,8084E-02,5, 1,0000E+03
3887,403;0,03807;10,00;4,00;Einlass;;b'0, 5,7113E-01,0, 3,8067E-02,5, 1,0000E+03\r\n';"0, 5,7113E-01,0, 3,8067E-02,5, 1,0000E+03
";0, 5,7113E-01,0, 3,8067E-02,5, 1,0000E+03
3888,403;0,03806;10,00;4,00;Einlass;;b'0, 5,6949E-01,0, 3,8058E-02,5, 1,0000E+03\r\n';"0, 5,6949E-01,0, 3,8058E-02,5, 1,0000E+03
";0, 5,6949E-01,0, 3,8058E-02,5, 1,0000E+03
3889,404;0,03805;10,00;4,00;Einlass;;b'0, 5,6957E-01,0, 3,8053E-02,5, 1,0000E+03\r\n';"0, 5,6957E-01,0, 3,8053E-02,5, 1,0000E+03
";0, 5,6957E-01,0, 3,8053E-02,5, 1,0000E+03
3890,404;0,03805;10,00;4,00;Einlass;;b'0, 5,6983E-01,0, 3,8050E-02,5, 1,0000E+03\r\n';"0, 5,6983E-01,0, 3,8050E-02,5, 1,0000E+03
";0, 5,6983E-01,0, 3,8050E-02,5, 1,0000E+03
3891,405;0,03805;10,00;4,00;Einlass;;b'0, 5,6692E-01,0, 3,8050E-02,5, 1,0000E+03\r\n';"0, 5,6692E-01,0, 3,8050E-02,5, 1,0000E+03
";0, 5,6692E-01,0, 3,8050E-02,5, 1,0000E+03
3892,405;0,03805;10,00;4,00;Einlass;;b'0, 5,9586E-01,0, 3,8049E-02,5, 1,0000E+03\r\n';"0, 5,9586E-01,0, 3,8049E-02,5, 1,0000E+03
";0, 5,9586E-01,0, 3,8049E-02,5, 1,0000E+03
3893,406;0,03805;10,00;4,00;Einlass;;b'0, 5,8089E-01,0, 3,8048E-02,5, 1,0000E+03\r\n';"0, 5,8089E-01,0, 3,8048E-02,5, 1,0000E+03
";0, 5,8089E-01,0, 3,8048E-02,5, 1,0000E+03
3894,407;0,03803;10,00;4,00;Einlass;;b'0, 5,7254E-01,0, 3,8032E-02,5, 1,0000E+03\r\n';"0, 5,7254E-01,0, 3,8032E-02,5, 1,0000E+03
";0, 5,7254E-01,0, 3,8032E-02,5, 1,0000E+03
3895,408;0,03802;10,00;4,00;Einlass;;b'0, 5,8270E-01,0, 3,8019E-02,5, 1,0000E+03\r\n';"0, 5,8270E-01,0, 3,8019E-02,5, 1,0000E+03
";0, 5,8270E-01,0, 3,8019E-02,5, 1,0000E+03
3896,409;0,03801;10,00;4,00;Einlass;;b'0, 5,6810E-01,0, 3,8012E-02,5, 1,0000E+03\r\n';"0, 5,6810E-01,0, 3,8012E-02,5, 1,0000E+03
";0, 5,6810E-01,0, 3,8012E-02,5, 1,0000E+03
3897,410;0,03802;10,00;4,00;Einlass;;b'0, 5,6468E-01,0, 3,8017E-02,5, 1,0000E+03\r\n';"0, 5,6468E-01,0, 3,8017E-02,5, 1,0000E+03
";0, 5,6468E-01,0, 3,8017E-02,5, 1,0000E+03
3898,411;0,03802;10,00;4,00;Einlass;;b'0, 5,6732E-01,0, 3,8022E-02,5, 1,0000E+03\r\n';"0, 5,6732E-01,0, 3,8022E-02,5, 1,0000E+03
";0, 5,6732E-01,0, 3,8022E-02,5, 1,0000E+03
3899,412;0,03801;10,00;4,00;Einlass;;b'0, 5,6702E-01,0, 3,8014E-02,5, 1,0000E+03\r\n';"0, 5,6702E-01,0, 3,8014E-02,5, 1,0000E+03
";0, 5,6702E-01,0, 3,8014E-02,5, 1,0000E+03
3900,413;0,03801;10,00;4,00;Einlass;;b'0, 5,8684E-01,0, 3,8009E-02,5, 1,0000E+03\r\n';"0, 5,8684E-01,0, 3,8009E-02,5, 1,0000E+03
";0, 5,8684E-01,0, 3,8009E-02,5, 1,0000E+03
3901,413;0,03801;10,00;4,00;Einlass;;b'0, 6,0509E-01,0, 3,8008E-02,5, 1,0000E+03\r\n';"0, 6,0509E-01,0, 3,8008E-02,5, 1,0000E+03
";0, 6,0509E-01,0, 3,8008E-02,5, 1,0000E+03
3902,414;0,03801;10,00;4,00;Einlass;;b'0, 5,7813E-01,0, 3,8006E-02,5, 1,0000E+03\r\n';"0, 5,7813E-01,0, 3,8006E-02,5, 1,0000E+03
";0, 5,7813E-01,0, 3,8006E-02,5, 1,0000E+03
3903,414;0,03800;10,00;4,00;Einlass;;b'0, 6,0352E-01,0, 3,8005E-02,5, 1,0000E+03\r\n';"0, 6,0352E-01,0, 3,8005E-02,5, 1,0000E+03
";0, 6,0352E-01,0, 3,8005E-02,5, 1,0000E+03
3904,414;0,03800;10,00;4,00;Einlass;;b'0, 6,0862E-01,0, 3,8004E-02,5, 1,0000E+03\r\n';"0, 6,0862E-01,0, 3,8004E-02,5, 1,0000E+03
";0, 6,0862E-01,0, 3,8004E-02,5, 1,0000E+03
3905,415;0,03800;10,00;4,00;Einlass;;b'0, 5,9275E-01,0, 3,8005E-02,5, 1,0000E+03\r\n';"0, 5,9275E-01,0, 3,8005E-02,5, 1,0000E+03
";0, 5,9275E-01,0, 3,8005E-02,5, 1,0000E+03
3906,416;0,03800;10,00;4,00;Einlass;;b'0, 5,7499E-01,0, 3,8005E-02,5, 1,0000E+03\r\n';"0, 5,7499E-01,0, 3,8005E-02,5, 1,0000E+03
";0, 5,7499E-01,0, 3,8005E-02,5, 1,0000E+03
3907,416;0,03799;10,00;4,00;Einlass;;b'0, 5,7084E-01,0, 3,7994E-02,5, 1,0000E+03\r\n';"0, 5,7084E-01,0, 3,7994E-02,5, 1,0000E+03
";0, 5,7084E-01,0, 3,7994E-02,5, 1,0000E+03
3908,416;0,03798;10,00;4,00;Einlass;;b'0, 5,6930E-01,0, 3,7981E-02,5, 1,0000E+03\r\n';"0, 5,6930E-01,0, 3,7981E-02,5, 1,0000E+03
";0, 5,6930E-01,0, 3,7981E-02,5, 1,0000E+03
3909,417;0,03797;10,00;4,00;Einlass;;b'0, 5,6925E-01,0, 3,7973E-02,5, 1,0000E+03\r\n';"0, 5,6925E-01,0, 3,7973E-02,5, 1,0000E+03
";0, 5,6925E-01,0, 3,7973E-02,5, 1,0000E+03
3910,417;0,03797;10,00;4,00;Einlass;;b'0, 5,9787E-01,0, 3,7969E-02,5, 1,0000E+03\r\n';"0, 5,9787E-01,0, 3,7969E-02,5, 1,0000E+03
";0, 5,9787E-01,0, 3,7969E-02,5, 1,0000E+03
3911,418;0,03797;10,00;4,00;Einlass;;b'0, 5,7141E-01,0, 3,7968E-02,5, 1,0000E+03\r\n';"0, 5,7141E-01,0, 3,7968E-02,5, 1,0000E+03
";0, 5,7141E-01,0, 3,7968E-02,5, 1,0000E+03
3912,418;0,03797;10,00;4,00;Einlass;;b'0, 5,8657E-01,0, 3,7966E-02,5, 1,0000E+03\r\n';"0, 5,8657E-01,0, 3,7966E-02,5, 1,0000E+03
";0, 5,8657E-01,0, 3,7966E-02,5, 1,0000E+03
3913,419;0,03796;10,00;4,00;Einlass;;b'0, 5,6691E-01,0, 3,7965E-02,5, 1,0000E+03\r\n';"0, 5,6691E-01,0, 3,7965E-02,5, 1,0000E+03
";0, 5,6691E-01,0, 3,7965E-02,5, 1,0000E+03
3914,420;0,03796;10,00;4,00;Einlass;;b'0, 5,7265E-01,0, 3,7965E-02,5, 1,0000E+03\r\n';"0, 5,7265E-01,0, 3,7965E-02,5, 1,0000E+03
";0, 5,7265E-01,0, 3,7965E-02,5, 1,0000E+03
3915,422;0,03796;10,00;4,00;Einlass;;b'0, 5,6877E-01,0, 3,7964E-02,5, 1,0000E+03\r\n';"0, 5,6877E-01,0, 3,7964E-02,5, 1,0000E+03
";0, 5,6877E-01,0, 3,7964E-02,5, 1,0000E+03
3916,423;0,03796;10,00;4,00;Einlass;;b'0, 5,6677E-01,0, 3,7964E-02,5, 1,0000E+03\r\n';"0, 5,6677E-01,0, 3,7964E-02,5, 1,0000E+03
";0, 5,6677E-01,0, 3,7964E-02,5, 1,0000E+03
3917,425;0,03796;10,00;4,00;Einlass;;b'0, 5,6695E-01,0, 3,7963E-02,5, 1,0000E+03\r\n';"0, 5,6695E-01,0, 3,7963E-02,5, 1,0000E+03
";0, 5,6695E-01,0, 3,7963E-02,5, 1,0000E+03
3918,425;0,03796;10,00;4,00;Einlass;;b'0, 5,7096E-01,0, 3,7957E-02,5, 1,0000E+03\r\n';"0, 5,7096E-01,0, 3,7957E-02,5, 1,0000E+03
";0, 5,7096E-01,0, 3,7957E-02,5, 1,0000E+03
3919,425;0,03794;10,00;4,00;Einlass;;b'0, 5,8971E-01,0, 3,7944E-02,5, 1,0000E+03\r\n';"0, 5,8971E-01,0, 3,7944E-02,5, 1,0000E+03
";0, 5,8971E-01,0, 3,7944E-02,5, 1,0000E+03
3920,427;0,03794;10,00;4,00;Einlass;;b'0, 5,7128E-01,0, 3,7939E-02,5, 1,0000E+03\r\n';"0, 5,7128E-01,0, 3,7939E-02,5, 1,0000E+03
";0, 5,7128E-01,0, 3,7939E-02,5, 1,0000E+03
3921,427;0,03793;10,00;4,00;Einlass;;b'0, 5,8729E-01,0, 3,7931E-02,5, 1,0000E+03\r\n';"0, 5,8729E-01,0, 3,7931E-02,5, 1,0000E+03
";0, 5,8729E-01,0, 3,7931E-02,5, 1,0000E+03
3922,428;0,03793;10,00;4,00;Einlass;;b'0, 5,7190E-01,0, 3,7926E-02,5, 1,0000E+03\r\n';"0, 5,7190E-01,0, 3,7926E-02,5, 1,0000E+03
";0, 5,7190E-01,0, 3,7926E-02,5, 1,0000E+03
3923,428;0,03792;10,00;4,00;Einlass;;b'0, 5,6713E-01,0, 3,7923E-02,5, 1,0000E+03\r\n';"0, 5,6713E-01,0, 3,7923E-02,5, 1,0000E+03
";0, 5,6713E-01,0, 3,7923E-02,5, 1,0000E+03
3924,429;0,03792;10,00;4,00;Einlass;;b'0, 5,6677E-01,0, 3,7922E-02,5, 1,0000E+03\r\n';"0, 5,6677E-01,0, 3,7922E-02,5, 1,0000E+03
";0, 5,6677E-01,0, 3,7922E-02,5, 1,0000E+03
3925,429;0,03792;10,00;4,00;Einlass;;b'0, 5,6725E-01,0, 3,7921E-02,5, 1,0000E+03\r\n';"0, 5,6725E-01,0, 3,7921E-02,5, 1,0000E+03
";0, 5,6725E-01,0, 3,7921E-02,5, 1,0000E+03
3926,430;0,03792;10,00;4,00;Einlass;;b'0, 5,8015E-01,0, 3,7921E-02,5, 1,0000E+03\r\n';"0, 5,8015E-01,0, 3,7921E-02,5, 1,0000E+03
";0, 5,8015E-01,0, 3,7921E-02,5, 1,0000E+03
3927,430;0,03792;10,00;4,00;Einlass;;b'0, 5,9705E-01,0, 3,7920E-02,5, 1,0000E+03\r\n';"0, 5,9705E-01,0, 3,7920E-02,5, 1,0000E+03
";0, 5,9705E-01,0, 3,7920E-02,5, 1,0000E+03
3928,431;0,03792;10,00;4,00;Einlass;;b'0, 5,7164E-01,0, 3,7920E-02,5, 1,0000E+03\r\n';"0, 5,7164E-01,0, 3,7920E-02,5, 1,0000E+03
";0, 5,7164E-01,0, 3,7920E-02,5, 1,0000E+03
3929,432;0,03792;10,00;4,00;Einlass;;b'0, 5,6857E-01,0, 3,7921E-02,5, 1,0000E+03\r\n';"0, 5,6857E-01,0, 3,7921E-02,5, 1,0000E+03
";0, 5,6857E-01,0, 3,7921E-02,5, 1,0000E+03
3930,434;0,03792;10,00;4,00;Einlass;;b'0, 5,6887E-01,0, 3,7920E-02,5, 1,0000E+03\r\n';"0, 5,6887E-01,0, 3,7920E-02,5, 1,0000E+03
";0, 5,6887E-01,0, 3,7920E-02,5, 1,0000E+03
3931,434;0,03792;10,00;4,00;Einlass;;b'0, 5,7135E-01,0, 3,7919E-02,5, 1,0000E+03\r\n';"0, 5,7135E-01,0, 3,7919E-02,5, 1,0000E+03
";0, 5,7135E-01,0, 3,7919E-02,5, 1,0000E+03
3932,435;0,03792;10,00;4,00;Einlass;;b'0, 5,7158E-01,0, 3,7920E-02,5, 1,0000E+03\r\n';"0, 5,7158E-01,0, 3,7920E-02,5, 1,0000E+03
";0, 5,7158E-01,0, 3,7920E-02,5, 1,0000E+03
3933,435;0,03792;10,00;4,00;Einlass;;b'0, 5,7368E-01,0, 3,7920E-02,5, 1,0000E+03\r\n';"0, 5,7368E-01,0, 3,7920E-02,5, 1,0000E+03
";0, 5,7368E-01,0, 3,7920E-02,5, 1,0000E+03
3934,436;0,03790;10,00;4,00;Einlass;;b'0, 5,6843E-01,0, 3,7904E-02,5, 1,0000E+03\r\n';"0, 5,6843E-01,0, 3,7904E-02,5, 1,0000E+03
";0, 5,6843E-01,0, 3,7904E-02,5, 1,0000E+03
3935,437;0,03789;10,00;4,00;Einlass;;b'0, 6,0048E-01,0, 3,7892E-02,5, 1,0000E+03\r\n';"0, 6,0048E-01,0, 3,7892E-02,5, 1,0000E+03
";0, 6,0048E-01,0, 3,7892E-02,5, 1,0000E+03
3936,438;0,03790;10,00;4,00;Einlass;;b'0, 5,7746E-01,0, 3,7896E-02,5, 1,0000E+03\r\n';"0, 5,7746E-01,0, 3,7896E-02,5, 1,0000E+03
";0, 5,7746E-01,0, 3,7896E-02,5, 1,0000E+03
3937,440;0,03789;10,00;4,00;Einlass;;b'0, 6,1197E-01,0, 3,7889E-02,5, 1,0000E+03\r\n';"0, 6,1197E-01,0, 3,7889E-02,5, 1,0000E+03
";0, 6,1197E-01,0, 3,7889E-02,5, 1,0000E+03
3938,440;0,03788;10,00;4,00;Einlass;;b'0, 6,1334E-01,0, 3,7884E-02,5, 1,0000E+03\r\n';"0, 6,1334E-01,0, 3,7884E-02,5, 1,0000E+03
";0, 6,1334E-01,0, 3,7884E-02,5, 1,0000E+03
3939,442;0,03788;10,00;4,00;Einlass;;b'0, 5,7832E-01,0, 3,7883E-02,5, 1,0000E+03\r\n';"0, 5,7832E-01,0, 3,7883E-02,5, 1,0000E+03
";0, 5,7832E-01,0, 3,7883E-02,5, 1,0000E+03
3940,443;0,03788;10,00;4,00;Einlass;;b'0, 5,7248E-01,0, 3,7880E-02,5, 1,0000E+03\r\n';"0, 5,7248E-01,0, 3,7880E-02,5, 1,0000E+03
";0, 5,7248E-01,0, 3,7880E-02,5, 1,0000E+03
3941,444;0,03788;10,00;4,00;Einlass;;b'0, 5,6839E-01,0, 3,7879E-02,5, 1,0000E+03\r\n';"0, 5,6839E-01,0, 3,7879E-02,5, 1,0000E+03
";0, 5,6839E-01,0, 3,7879E-02,5, 1,0000E+03
3942,444;0,03788;10,00;4,00;Einlass;;b'0, 5,6753E-01,0, 3,7878E-02,5, 1,0000E+03\r\n';"0, 5,6753E-01,0, 3,7878E-02,5, 1,0000E+03
";0, 5,6753E-01,0, 3,7878E-02,5, 1,0000E+03
3943,445;0,03788;10,00;4,00;Einlass;;b'0, 5,6830E-01,0, 3,7878E-02,5, 1,0000E+03\r\n';"0, 5,6830E-01,0, 3,7878E-02,5, 1,0000E+03
";0, 5,6830E-01,0, 3,7878E-02,5, 1,0000E+03
3944,446;0,03788;10,00;4,00;Einlass;;b'0, 5,6642E-01,0, 3,7879E-02,5, 1,0000E+03\r\n';"0, 5,6642E-01,0, 3,7879E-02,5, 1,0000E+03
";0, 5,6642E-01,0, 3,7879E-02,5, 1,0000E+03
3945,448;0,03788;10,00;4,00;Einlass;;b'0, 5,6748E-01,0, 3,7878E-02,5, 1,0000E+03\r\n';"0, 5,6748E-01,0, 3,7878E-02,5, 1,0000E+03
";0, 5,6748E-01,0, 3,7878E-02,5, 1,0000E+03
3946,449;0,03787;10,00;4,00;Einlass;;b'0, 5,9603E-01,0, 3,7865E-02,5, 1,0000E+03\r\n';"0, 5,9603E-01,0, 3,7865E-02,5, 1,0000E+03
";0, 5,9603E-01,0, 3,7865E-02,5, 1,0000E+03
3947,450;0,03785;10,00;4,00;Einlass;;b'0, 5,8122E-01,0, 3,7852E-02,5, 1,0000E+03\r\n';"0, 5,8122E-01,0, 3,7852E-02,5, 1,0000E+03
";0, 5,8122E-01,0, 3,7852E-02,5, 1,0000E+03
3948,451;0,03784;10,00;4,00;Einlass;;b'0, 6,0066E-01,0, 3,7845E-02,5, 1,0000E+03\r\n';"0, 6,0066E-01,0, 3,7845E-02,5, 1,0000E+03
";0, 6,0066E-01,0, 3,7845E-02,5, 1,0000E+03
3949,451;0,03784;10,00;4,00;Einlass;;b'0, 5,7124E-01,0, 3,7840E-02,5, 1,0000E+03\r\n';"0, 5,7124E-01,0, 3,7840E-02,5, 1,0000E+03
";0, 5,7124E-01,0, 3,7840E-02,5, 1,0000E+03
3950,451;0,03784;10,00;4,00;Einlass;;b'0, 5,6535E-01,0, 3,7839E-02,5, 1,0000E+03\r\n';"0, 5,6535E-01,0, 3,7839E-02,5, 1,0000E+03
";0, 5,6535E-01,0, 3,7839E-02,5, 1,0000E+03
3951,452;0,03784;10,00;4,00;Einlass;;b'0, 5,6607E-01,0, 3,7837E-02,5, 1,0000E+03\r\n';"0, 5,6607E-01,0, 3,7837E-02,5, 1,0000E+03
";0, 5,6607E-01,0, 3,7837E-02,5, 1,0000E+03
3952,452;0,03784;10,00;4,00;Einlass;;b'0, 5,6521E-01,0, 3,7836E-02,5, 1,0000E+03\r\n';"0, 5,6521E-01,0, 3,7836E-02,5, 1,0000E+03
";0, 5,6521E-01,0, 3,7836E-02,5, 1,0000E+03
3953,453;0,03784;10,00;4,00;Einlass;;b'0, 6,0417E-01,0, 3,7835E-02,5, 1,0000E+03\r\n';"0, 6,0417E-01,0, 3,7835E-02,5, 1,0000E+03
";0, 6,0417E-01,0, 3,7835E-02,5, 1,0000E+03
3954,454;0,03783;10,00;4,00;Einlass;;b'0, 6,0982E-01,0, 3,7834E-02,5, 1,0000E+03\r\n';"0, 6,0982E-01,0, 3,7834E-02,5, 1,0000E+03
";0, 6,0982E-01,0, 3,7834E-02,5, 1,0000E+03
3955,455;0,03783;10,00;4,00;Einlass;;b'0, 5,8693E-01,0, 3,7833E-02,5, 1,0000E+03\r\n';"0, 5,8693E-01,0, 3,7833E-02,5, 1,0000E+03
";0, 5,8693E-01,0, 3,7833E-02,5, 1,0000E+03
3956,456;0,03783;10,00;4,00;Einlass;;b'0, 5,7026E-01,0, 3,7834E-02,5, 1,0000E+03\r\n';"0, 5,7026E-01,0, 3,7834E-02,5, 1,0000E+03
";0, 5,7026E-01,0, 3,7834E-02,5, 1,0000E+03
3957,458;0,03783;10,00;4,00;Einlass;;b'0, 5,7114E-01,0, 3,7834E-02,5, 1,0000E+03\r\n';"0, 5,7114E-01,0, 3,7834E-02,5, 1,0000E+03
";0, 5,7114E-01,0, 3,7834E-02,5, 1,0000E+03
3958,458;0,03783;10,00;4,00;Einlass;;b'0, 5,7044E-01,0, 3,7834E-02,5, 1,0000E+03\r\n';"0, 5,7044E-01,0, 3,7834E-02,5, 1,0000E+03
";0, 5,7044E-01,0, 3,7834E-02,5, 1,0000E+03
3959,458;0,03785;10,00;4,00;Einlass;;b'0, 5,7057E-01,0, 3,7851E-02,5, 1,0000E+03\r\n';"0, 5,7057E-01,0, 3,7851E-02,5, 1,0000E+03
";0, 5,7057E-01,0, 3,7851E-02,5, 1,0000E+03
3960,460;0,03789;10,00;4,00;Einlass;;b'0, 5,6982E-01,0, 3,7885E-02,5, 1,0000E+03\r\n';"0, 5,6982E-01,0, 3,7885E-02,5, 1,0000E+03
";0, 5,6982E-01,0, 3,7885E-02,5, 1,0000E+03
3961,461;0,03790;10,00;4,00;Einlass;;b'0, 5,8524E-01,0, 3,7902E-02,5, 1,0000E+03\r\n';"0, 5,8524E-01,0, 3,7902E-02,5, 1,0000E+03
";0, 5,8524E-01,0, 3,7902E-02,5, 1,0000E+03
3962,462;0,03790;10,00;4,00;Einlass;;b'0, 5,8414E-01,0, 3,7903E-02,5, 1,0000E+03\r\n';"0, 5,8414E-01,0, 3,7903E-02,5, 1,0000E+03
";0, 5,8414E-01,0, 3,7903E-02,5, 1,0000E+03
3963,463;0,03789;10,00;4,00;Einlass;;b'0, 5,6921E-01,0, 3,7892E-02,5, 1,0000E+03\r\n';"0, 5,6921E-01,0, 3,7892E-02,5, 1,0000E+03
";0, 5,6921E-01,0, 3,7892E-02,5, 1,0000E+03
3964,463;0,03789;10,00;4,00;Einlass;;b'0, 5,7398E-01,0, 3,7885E-02,5, 1,0000E+03\r\n';"0, 5,7398E-01,0, 3,7885E-02,5, 1,0000E+03
";0, 5,7398E-01,0, 3,7885E-02,5, 1,0000E+03
3965,465;0,03788;10,00;4,00;Einlass;;b'0, 5,6665E-01,0, 3,7882E-02,5, 1,0000E+03\r\n';"0, 5,6665E-01,0, 3,7882E-02,5, 1,0000E+03
";0, 5,6665E-01,0, 3,7882E-02,5, 1,0000E+03
3966,465;0,03788;10,00;4,00;Einlass;;b'0, 5,6750E-01,0, 3,7880E-02,5, 1,0000E+03\r\n';"0, 5,6750E-01,0, 3,7880E-02,5, 1,0000E+03
";0, 5,6750E-01,0, 3,7880E-02,5, 1,0000E+03
3967,466;0,03788;10,00;4,00;Einlass;;b'0, 5,6626E-01,0, 3,7878E-02,5, 1,0000E+03\r\n';"0, 5,6626E-01,0, 3,7878E-02,5, 1,0000E+03
";0, 5,6626E-01,0, 3,7878E-02,5, 1,0000E+03
3968,467;0,03787;10,00;4,00;Einlass;;b'0, 5,8317E-01,0, 3,7869E-02,5, 1,0000E+03\r\n';"0, 5,8317E-01,0, 3,7869E-02,5, 1,0000E+03
";0, 5,8317E-01,0, 3,7869E-02,5, 1,0000E+03
3969,468;0,03786;10,00;4,00;Einlass;;b'0, 6,0689E-01,0, 3,7857E-02,5, 1,0000E+03\r\n';"0, 6,0689E-01,0, 3,7857E-02,5, 1,0000E+03
";0, 6,0689E-01,0, 3,7857E-02,5, 1,0000E+03
3970,469;0,03785;10,00;4,00;Einlass;;b'0, 5,6823E-01,0, 3,7853E-02,5, 1,0000E+03\r\n';"0, 5,6823E-01,0, 3,7853E-02,5, 1,0000E+03
";0, 5,6823E-01,0, 3,7853E-02,5, 1,0000E+03
3971,469;0,03786;10,00;4,00;Einlass;;b'0, 5,6760E-01,0, 3,7859E-02,5, 1,0000E+03\r\n';"0, 5,6760E-01,0, 3,7859E-02,5, 1,0000E+03
";0, 5,6760E-01,0, 3,7859E-02,5, 1,0000E+03
3972,471;0,03785;10,00;4,00;Einlass;;b'0, 5,8631E-01,0, 3,7848E-02,5, 1,0000E+03\r\n';"0, 5,8631E-01,0, 3,7848E-02,5, 1,0000E+03
";0, 5,8631E-01,0, 3,7848E-02,5, 1,0000E+03
3973,472;0,03784;10,00;4,00;Einlass;;b'0, 5,7226E-01,0, 3,7842E-02,5, 1,0000E+03\r\n';"0, 5,7226E-01,0, 3,7842E-02,5, 1,0000E+03
";0, 5,7226E-01,0, 3,7842E-02,5, 1,0000E+03
3974,473;0,03784;10,00;4,00;Einlass;;b'0, 5,6859E-01,0, 3,7839E-02,5, 1,0000E+03\r\n';"0, 5,6859E-01,0, 3,7839E-02,5, 1,0000E+03
";0, 5,6859E-01,0, 3,7839E-02,5, 1,0000E+03
3975,474;0,03784;10,00;4,00;Einlass;;b'0, 5,7416E-01,0, 3,7837E-02,5, 1,0000E+03\r\n';"0, 5,7416E-01,0, 3,7837E-02,5, 1,0000E+03
";0, 5,7416E-01,0, 3,7837E-02,5, 1,0000E+03
3976,475;0,03784;10,00;4,00;Einlass;;b'0, 5,7202E-01,0, 3,7837E-02,5, 1,0000E+03\r\n';"0, 5,7202E-01,0, 3,7837E-02,5, 1,0000E+03
";0, 5,7202E-01,0, 3,7837E-02,5, 1,0000E+03
