Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilität_s
3226,960;0,00293;10,00;3,00;Einlass;
3227,947;0,00293;10,00;3,00;Einlass;
3228,935;0,00293;10,00;3,00;Einlass;
3229,924;0,00293;10,00;3,00;Einlass;
3230,912;0,00293;10,00;3,00;Einlass;
3231,899;0,00293;10,00;3,00;Einlass;
3232,887;0,00293;10,00;3,00;Einlass;
3233,875;0,00292;10,00;3,00;Einlass;
3234,862;0,00291;10,00;3,00;Einlass;
3235,851;0,00292;10,00;3,00;Einlass;
3236,839;0,00290;10,00;3,00;Einlass;
3237,826;0,00290;10,00;3,00;Einlass;
3238,815;0,00289;10,00;3,00;Einlass;
3239,802;0,00289;10,00;3,00;Einlass;
3240,791;0,00289;10,00;3,00;Einlass;
3241,778;0,00289;10,00;3,00;Einlass;
3242,767;0,00289;10,00;3,00;Einlass;
3243,754;0,00289;10,00;3,00;Einlass;
3244,742;0,00289;10,00;3,00;Einlass;
3245,729;0,00289;10,00;3,00;Einlass;
3246,718;0,00289;10,00;3,00;Einlass;
3247,705;0,00289;10,00;3,00;Einlass;
3248,693;0,00288;10,00;3,00;Einlass;
3249,682;0,00288;10,00;3,00;Einlass;
3250,669;0,00288;10,00;3,00;Einlass;
3251,657;0,00288;10,00;3,00;Einlass;
3252,645;0,00288;10,00;3,00;Einlass;
3253,634;0,00288;10,00;3,00;Einlass;
3254,622;0,00287;10,00;3,00;Einlass;
3255,609;0,00285;10,00;3,00;Einlass;
3256,597;0,00285;10,00;3,00;Einlass;
3257,585;0,00285;10,00;3,00;Einlass;
3258,573;0,00285;10,00;3,00;Einlass;
3259,560;0,00284;10,00;3,00;Einlass;
3260,548;0,00284;10,00;3,00;Einlass;
3261,536;0,00284;10,00;3,00;Einlass;
3262,524;0,00283;10,00;3,00;Einlass;
3263,512;0,00282;10,00;3,00;Einlass;
3264,501;0,00281;10,00;3,00;Einlass;
3265,488;0,00281;10,00;3,00;Einlass;
3266,476;0,00282;10,00;3,00;Einlass;
3267,464;0,00281;10,00;3,00;Einlass;
3268,452;0,00281;10,00;3,00;Einlass;
3269,440;0,00280;10,00;3,00;Einlass;
3270,427;0,00280;10,00;3,00;Einlass;
3271,415;0,00280;10,00;3,00;Einlass;
3272,404;0,00280;10,00;3,00;Einlass;
3273,392;0,00280;10,00;3,00;Einlass;
3274,380;0,00280;10,00;3,00;Einlass;
3275,368;0,00279;10,00;3,00;Einlass;
3276,355;0,00279;10,00;3,00;Einlass;
3277,343;0,00278;10,00;3,00;Einlass;
3278,331;0,00277;10,00;3,00;Einlass;
3279,319;0,00276;10,00;3,00;Einlass;
3280,306;0,00276;10,00;3,00;Einlass;
3281,295;0,00277;10,00;3,00;Einlass;
3282,283;0,00276;10,00;3,00;Einlass;
3283,270;0,00276;10,00;3,00;Einlass;
3284,258;0,00276;10,00;3,00;Einlass;
3285,246;0,00276;10,00;3,00;Einlass;
3286,234;0,00276;10,00;3,00;Einlass;
3287,222;0,00276;10,00;3,00;Einlass;
3288,211;0,00276;10,00;3,00;Einlass;
3289,198;0,00275;10,00;3,00;Einlass;
3290,186;0,00275;10,00;3,00;Einlass;
3291,174;0,00275;10,00;3,00;Einlass;
3292,162;0,00276;10,00;3,00;Einlass;
3293,149;0,00275;10,00;3,00;Einlass;
3294,137;0,00274;10,00;3,00;Einlass;
3295,126;0,00275;10,00;3,00;Einlass;
3296,114;0,00273;10,00;3,00;Einlass;
3297,101;0,00272;10,00;3,00;Einlass;
3298,089;0,00272;10,00;3,00;Einlass;
3299,077;0,00272;10,00;3,00;Einlass;
3300,065;0,00272;10,00;3,00;Einlass;
3301,053;0,00272;10,00;3,00;Einlass;
3302,041;0,00273;10,00;3,00;Einlass;
3303,029;0,00272;10,00;3,00;Einlass;
3304,017;0,00272;10,00;3,00;Einlass;
3305,004;0,00272;10,00;3,00;Einlass;
3305,992;0,00272;10,00;3,00;Einlass;
3306,980;0,00271;10,00;3,00;Einlass;
3307,969;0,00271;10,00;3,00;Einlass;
3308,956;0,00271;10,00;3,00;Einlass;
3309,944;0,00271;10,00;3,00;Einlass;
3310,932;0,00271;10,00;3,00;Einlass;
3311,920;0,00270;10,00;3,00;Einlass;
3312,907;0,00269;10,00;3,00;Einlass;
3313,895;0,00269;10,00;3,00;Einlass;
3314,883;0,00268;10,00;3,00;Einlass;
3315,872;0,00268;10,00;3,00;Einlass;
3316,860;0,00267;10,00;3,00;Einlass;
3317,848;0,00267;10,00;3,00;Einlass;
3318,834;0,00267;10,00;3,00;Einlass;
3319,823;0,00267;10,00;3,00;Einlass;
3320,811;0,00267;10,00;3,00;Einlass;
3321,799;0,00267;10,00;3,00;Einlass;
3322,787;0,00267;10,00;3,00;Einlass;
3323,775;0,00267;10,00;3,00;Einlass;
3324,762;0,00266;10,00;3,00;Einlass;
3325,751;0,00266;10,00;3,00;Einlass;
3326,738;0,00267;10,00;3,00;Einlass;
3327,727;0,00267;10,00;3,00;Einlass;
3328,714;0,00267;10,00;3,00;Einlass;
3329,702;0,00267;10,00;3,00;Einlass;
3330,691;0,00266;10,00;3,00;Einlass;
3331,678;0,00265;10,00;3,00;Einlass;
3332,666;0,00265;10,00;3,00;Einlass;
3333,654;0,00265;10,00;3,00;Einlass;
3334,642;0,00266;10,00;3,00;Einlass;
3335,629;0,00266;10,00;3,00;Einlass;
3336,617;0,00266;10,00;3,00;Einlass;
3337,605;0,00266;10,00;3,00;Einlass;
3338,593;0,00266;10,00;3,00;Einlass;
3339,582;0,00266;10,00;3,00;Einlass;
3340,570;0,00266;10,00;3,00;Einlass;
3341,557;0,00266;10,00;3,00;Einlass;
3342,546;0,00266;10,00;3,00;Einlass;
3343,533;0,00264;10,00;3,00;Einlass;
3344,522;0,00264;10,00;3,00;Einlass;
3345,509;0,00263;10,00;3,00;Einlass;
3346,497;0,00263;10,00;3,00;Einlass;
3347,485;0,00263;10,00;3,00;Einlass;
3348,473;0,00263;10,00;3,00;Einlass;
3349,461;0,00263;10,00;3,00;Einlass;
3350,449;0,00263;10,00;3,00;Einlass;
3351,437;0,00263;10,00;3,00;Einlass;
3352,425;0,00263;10,00;3,00;Einlass;
3353,413;0,00263;10,00;3,00;Einlass;
3354,400;0,00263;10,00;3,00;Einlass;
3355,389;0,00263;10,00;3,00;Einlass;
3356,377;0,00263;10,00;3,00;Einlass;
3357,364;0,00262;10,00;3,00;Einlass;
3358,352;0,00262;10,00;3,00;Einlass;
3359,340;0,00263;10,00;3,00;Einlass;
3360,327;0,00263;10,00;3,00;Einlass;
3361,316;0,00263;10,00;3,00;Einlass;
3362,304;0,00262;10,00;3,00;Einlass;
3363,292;0,00262;10,00;3,00;Einlass;
3364,280;0,00263;10,00;3,00;Einlass;
3365,267;0,00263;10,00;3,00;Einlass;
3366,255;0,00263;10,00;3,00;Einlass;
3367,243;0,00263;10,00;3,00;Einlass;
3368,232;0,00263;10,00;3,00;Einlass;
3369,219;0,00261;10,00;3,00;Einlass;
3370,207;0,00262;10,00;3,00;Einlass;
3371,195;0,00261;10,00;3,00;Einlass;
3372,183;0,00260;10,00;3,00;Einlass;
3373,174;0,00260;10,00;3,00;Einlass;
3374,159;0,00259;10,00;3,00;Einlass;
3375,146;0,00260;10,00;3,00;Einlass;
3376,134;0,00260;10,00;3,00;Einlass;
3377,122;0,00260;10,00;3,00;Einlass;
3378,111;0,00259;10,00;3,00;Einlass;
3379,099;0,00259;10,00;3,00;Einlass;
3380,086;0,00259;10,00;3,00;Einlass;
3381,074;0,00259;10,00;3,00;Einlass;
3382,062;0,00259;10,00;3,00;Einlass;
3383,050;0,00259;10,00;3,00;Einlass;
3384,038;0,00259;10,00;3,00;Einlass;
3385,026;0,00258;10,00;3,00;Einlass;
3386,014;0,00258;10,00;3,00;Einlass;
3387,002;0,00259;10,00;3,00;Einlass;
3387,990;0,00259;10,00;3,00;Einlass;
3388,977;0,00258;10,00;3,00;Einlass;
3389,966;0,00259;10,00;3,00;Einlass;
3390,954;0,00259;10,00;3,00;Einlass;
3391,942;0,00259;10,00;3,00;Einlass;
3392,929;0,00259;10,00;3,00;Einlass;
3393,918;0,00259;10,00;3,00;Einlass;
3394,905;0,00258;10,00;3,00;Einlass;
3395,893;0,00259;10,00;3,00;Einlass;
3396,881;0,00258;10,00;3,00;Einlass;
3397,869;0,00258;10,00;3,00;Einlass;
3398,857;0,00258;10,00;3,00;Einlass;
3399,845;0,00258;10,00;3,00;Einlass;
3400,833;0,00258;10,00;3,00;Einlass;
3401,821;0,00259;10,00;3,00;Einlass;
3402,808;0,00259;10,00;3,00;Einlass;
3403,796;0,00259;10,00;3,00;Einlass;
3404,785;0,00259;10,00;3,00;Einlass;
3405,772;0,00258;10,00;3,00;Einlass;
3406,760;0,00258;10,00;3,00;Einlass;
3407,749;0,00257;10,00;3,00;Einlass;
3408,736;0,00256;10,00;3,00;Einlass;
3409,724;0,00256;10,00;3,00;Einlass;
3410,712;0,00255;10,00;3,00;Einlass;
3411,701;0,00255;10,00;3,00;Einlass;
3412,688;0,00255;10,00;3,00;Einlass;
3413,675;0,00255;10,00;3,00;Einlass;
3414,664;0,00254;10,00;3,00;Einlass;
3415,652;0,00255;10,00;3,00;Einlass;
3416,640;0,00255;10,00;3,00;Einlass;
3417,627;0,00254;10,00;3,00;Einlass;
3418,615;0,00254;10,00;3,00;Einlass;
3419,603;0,00254;10,00;3,00;Einlass;
3420,591;0,00254;10,00;3,00;Einlass;
3421,579;0,00254;10,00;3,00;Einlass;
3422,567;0,00254;10,00;3,00;Einlass;
3423,555;0,00254;10,00;3,00;Einlass;
3424,543;0,00254;10,00;3,00;Einlass;
3425,531;0,00254;10,00;3,00;Einlass;
3426,519;0,00252;10,00;3,00;Einlass;
3427,507;0,00251;10,00;3,00;Einlass;
3428,494;0,00251;10,00;3,00;Einlass;
3429,482;0,00250;10,00;3,00;Einlass;
3430,470;0,00251;10,00;3,00;Einlass;
3431,458;0,00251;10,00;3,00;Einlass;
3432,446;0,00251;10,00;3,00;Einlass;
3433,434;0,00250;10,00;3,00;Einlass;
3434,422;0,00250;10,00;3,00;Einlass;
3435,409;0,00250;10,00;3,00;Einlass;
3436,398;0,00250;10,00;3,00;Einlass;
3437,385;0,00250;10,00;3,00;Einlass;
3438,374;0,00250;10,00;3,00;Einlass;
3439,362;0,00250;10,00;3,00;Einlass;
3440,349;0,00250;10,00;3,00;Einlass;
3441,338;0,00250;10,00;3,00;Einlass;
3442,326;0,00250;10,00;3,00;Einlass;
3443,314;0,00250;10,00;3,00;Einlass;
3444,301;0,00250;10,00;3,00;Einlass;
3445,289;0,00250;10,00;3,00;Einlass;
3446,276;0,00250;10,00;3,00;Einlass;
3447,265;0,00250;10,00;3,00;Einlass;
3448,252;0,00250;10,00;3,00;Einlass;
3449,241;0,00250;10,00;3,00;Einlass;
3450,229;0,00250;10,00;3,00;Einlass;
3451,216;0,00250;10,00;3,00;Einlass;
3452,204;0,00250;10,00;3,00;Einlass;
3453,192;0,00250;10,00;3,00;Einlass;
3454,180;0,00250;10,00;3,00;Einlass;
3455,169;0,00250;10,00;3,00;Einlass;
3456,156;0,00250;10,00;3,00;Einlass;
3457,144;0,00248;10,00;3,00;Einlass;
3458,132;0,00247;10,00;3,00;Einlass;
3459,120;0,00246;10,00;3,00;Einlass;
3460,108;0,00246;10,00;3,00;Einlass;
3461,096;0,00246;10,00;3,00;Einlass;
3462,084;0,00246;10,00;3,00;Einlass;
3463,072;0,00247;10,00;3,00;Einlass;
3464,059;0,00247;10,00;3,00;Einlass;
3465,047;0,00246;10,00;3,00;Einlass;
3466,035;0,00246;10,00;3,00;Einlass;
3467,023;0,00246;10,00;3,00;Einlass;
3468,012;0,00246;10,00;3,00;Einlass;
3468,999;0,00246;10,00;3,00;Einlass;
3469,987;0,00246;10,00;3,00;Einlass;
3470,975;0,00246;10,00;3,00;Einlass;
3471,963;0,00246;10,00;3,00;Einlass;
3472,950;0,00246;10,00;3,00;Einlass;
3473,939;0,00246;10,00;3,00;Einlass;
3474,926;0,00246;10,00;3,00;Einlass;
3475,915;0,00246;10,00;3,00;Einlass;
3476,903;0,00246;10,00;3,00;Einlass;
3477,891;0,00246;10,00;3,00;Einlass;
3478,879;0,00246;10,00;3,00;Einlass;
3479,866;0,00246;10,00;3,00;Einlass;
3480,854;0,00246;10,00;3,00;Einlass;
3481,842;0,00246;10,00;3,00;Einlass;
3482,830;0,00246;10,00;3,00;Einlass;
3483,818;0,00246;10,00;3,00;Einlass;
3484,806;0,00246;10,00;3,00;Einlass;
3485,794;0,00245;10,00;3,00;Einlass;
3486,781;0,00245;10,00;3,00;Einlass;
3487,769;0,00246;10,00;3,00;Einlass;
3488,758;0,00245;10,00;3,00;Einlass;
3489,746;0,00246;10,00;3,00;Einlass;
3490,734;0,00246;10,00;3,00;Einlass;
3491,722;0,00246;10,00;3,00;Einlass;
3492,709;0,00246;10,00;3,00;Einlass;
3493,697;0,00246;10,00;3,00;Einlass;
3494,685;0,00246;10,00;3,00;Einlass;
3495,673;0,00246;10,00;3,00;Einlass;
3496,661;0,00246;10,00;3,00;Einlass;
3497,649;0,00246;10,00;3,00;Einlass;
3498,637;0,00246;10,00;3,00;Einlass;
3499,624;0,00246;10,00;3,00;Einlass;
3500,613;0,00245;10,00;3,00;Einlass;
3501,600;0,00245;10,00;3,00;Einlass;
3502,588;0,00246;10,00;3,00;Einlass;
3503,576;0,00246;10,00;3,00;Einlass;
3504,564;0,00246;10,00;3,00;Einlass;
3505,553;0,00245;10,00;3,00;Einlass;
3506,540;0,00246;10,00;3,00;Einlass;
3507,528;0,00246;10,00;3,00;Einlass;
3508,516;0,00246;10,00;3,00;Einlass;
3509,504;0,00245;10,00;3,00;Einlass;
3510,492;0,00244;10,00;3,00;Einlass;
3511,479;0,00243;10,00;3,00;Einlass;
3512,468;0,00244;10,00;3,00;Einlass;
3513,456;0,00244;10,00;3,00;Einlass;
3514,444;0,00244;10,00;3,00;Einlass;
3515,431;0,00245;10,00;3,00;Einlass;
3516,420;0,00245;10,00;3,00;Einlass;
3517,407;0,00245;10,00;3,00;Einlass;
3518,395;0,00246;10,00;3,00;Einlass;
3519,383;0,00246;10,00;3,00;Einlass;
3520,371;0,00246;10,00;3,00;Einlass;
3521,359;0,00245;10,00;3,00;Einlass;
3522,347;0,00245;10,00;3,00;Einlass;
3523,334;0,00245;10,00;3,00;Einlass;
3524,322;0,00245;10,00;3,00;Einlass;
3525,311;0,00245;10,00;3,00;Einlass;
3526,298;0,00245;10,00;3,00;Einlass;
3527,286;0,00244;10,00;3,00;Einlass;
3528,275;0,00245;10,00;3,00;Einlass;
3529,263;0,00244;10,00;3,00;Einlass;
3530,250;0,00245;10,00;3,00;Einlass;
3531,238;0,00245;10,00;3,00;Einlass;
3532,226;0,00244;10,00;3,00;Einlass;
3533,213;0,00244;10,00;3,00;Einlass;
3534,201;0,00245;10,00;3,00;Einlass;
3535,190;0,00245;10,00;3,00;Einlass;
3536,178;0,00244;10,00;3,00;Einlass;
3537,165;0,00245;10,00;3,00;Einlass;
3538,153;0,00245;10,00;3,00;Einlass;
3539,142;0,00245;10,00;3,00;Einlass;
3540,129;0,00245;10,00;3,00;Einlass;
3541,117;0,00245;10,00;3,00;Einlass;
3542,105;0,00244;10,00;3,00;Einlass;
3543,093;0,00243;10,00;3,00;Einlass;
3544,081;0,00242;10,00;3,00;Einlass;
3545,069;0,00242;10,00;3,00;Einlass;
3546,057;0,00242;10,00;3,00;Einlass;
3547,044;0,00242;10,00;3,00;Einlass;
3548,032;0,00242;10,00;3,00;Einlass;
3549,020;0,00242;10,00;3,00;Einlass;
3550,008;0,00242;10,00;3,00;Einlass;
3550,996;0,00243;10,00;3,00;Einlass;
3551,985;0,00242;10,00;3,00;Einlass;
3552,972;0,00242;10,00;3,00;Einlass;
3553,960;0,00242;10,00;3,00;Einlass;
3554,948;0,00243;10,00;3,00;Einlass;
3555,936;0,00242;10,00;3,00;Einlass;
3556,924;0,00242;10,00;3,00;Einlass;
3557,911;0,00242;10,00;3,00;Einlass;
3558,900;0,00242;10,00;3,00;Einlass;
3559,887;0,00242;10,00;3,00;Einlass;
3560,876;0,00242;10,00;3,00;Einlass;
3561,863;0,00242;10,00;3,00;Einlass;
3562,852;0,00242;10,00;3,00;Einlass;
3563,840;0,00242;10,00;3,00;Einlass;
3564,827;0,00242;10,00;3,00;Einlass;
3565,815;0,00242;10,00;3,00;Einlass;
3566,803;0,00242;10,00;3,00;Einlass;
3567,791;0,00242;10,00;3,00;Einlass;
3568,778;0,00242;10,00;3,00;Einlass;
3569,766;0,00242;10,00;3,00;Einlass;
3570,754;0,00241;10,00;3,00;Einlass;
3571,743;0,00242;10,00;3,00;Einlass;
3572,731;0,00242;10,00;3,00;Einlass;
3573,719;0,00242;10,00;3,00;Einlass;
3574,706;0,00242;10,00;3,00;Einlass;
3575,694;0,00242;10,00;3,00;Einlass;
3576,682;0,00242;10,00;3,00;Einlass;
3577,670;0,00241;10,00;3,00;Einlass;
3578,658;0,00241;10,00;3,00;Einlass;
3579,646;0,00241;10,00;3,00;Einlass;
3580,634;0,00242;10,00;3,00;Einlass;
3581,621;0,00242;10,00;3,00;Einlass;
3582,610;0,00241;10,00;3,00;Einlass;
3583,598;0,00241;10,00;3,00;Einlass;
3584,586;0,00241;10,00;3,00;Einlass;
3585,574;0,00242;10,00;3,00;Einlass;
3586,562;0,00242;10,00;3,00;Einlass;
3587,550;0,00241;10,00;3,00;Einlass;
3588,537;0,00241;10,00;3,00;Einlass;
3589,525;0,00241;10,00;3,00;Einlass;
3590,513;0,00240;10,00;3,00;Einlass;
3591,501;0,00239;10,00;3,00;Einlass;
3592,489;0,00240;10,00;3,00;Einlass;
3593,477;0,00241;10,00;3,00;Einlass;
3594,465;0,00240;10,00;3,00;Einlass;
3595,453;0,00239;10,00;3,00;Einlass;
3596,441;0,00239;10,00;3,00;Einlass;
3597,428;0,00238;10,00;3,00;Einlass;
3598,417;0,00238;10,00;3,00;Einlass;
3599,405;0,00238;10,00;3,00;Einlass;
3600,393;0,00238;10,00;3,00;Einlass;
3601,381;0,00238;10,00;3,00;Einlass;
3602,368;0,00238;10,00;3,00;Einlass;
3603,356;0,00238;10,00;3,00;Einlass;
3604,344;0,00239;10,00;3,00;Einlass;
3605,332;0,00240;10,00;3,00;Einlass;
3606,320;0,00241;10,00;3,00;Einlass;
3607,308;0,00240;10,00;3,00;Einlass;
3608,295;0,00239;10,00;3,00;Einlass;
3609,284;0,00238;10,00;3,00;Einlass;
3610,272;0,00240;10,00;3,00;Einlass;
3611,260;0,00239;10,00;3,00;Einlass;
3612,247;0,00238;10,00;3,00;Einlass;
3613,235;0,00238;10,00;3,00;Einlass;
3614,224;0,00238;10,00;3,00;Einlass;
3615,211;0,00238;10,00;3,00;Einlass;
3616,200;0,00237;10,00;3,00;Einlass;
3617,187;0,00238;10,00;3,00;Einlass;
3618,175;0,00237;10,00;3,00;Einlass;
3619,163;0,00237;10,00;3,00;Einlass;
3620,150;0,00237;10,00;3,00;Einlass;
3621,138;0,00237;10,00;3,00;Einlass;
3622,127;0,00238;10,00;3,00;Einlass;
3623,115;0,00238;10,00;3,00;Einlass;
3624,103;0,00238;10,00;3,00;Einlass;
3625,090;0,00237;10,00;3,00;Einlass;
3626,078;0,00238;10,00;3,00;Einlass;
3627,066;0,00237;10,00;3,00;Einlass;
3628,054;0,00237;10,00;3,00;Einlass;
3629,042;0,00238;10,00;3,00;Einlass;
3630,029;0,00238;10,00;3,00;Einlass;
3631,018;0,00237;10,00;3,00;Einlass;
3632,006;0,00237;10,00;3,00;Einlass;
3632,994;0,00237;10,00;3,00;Einlass;
3633,982;0,00237;10,00;3,00;Einlass;
3634,969;0,00237;10,00;3,00;Einlass;
3635,958;0,00237;10,00;3,00;Einlass;
3636,945;0,00237;10,00;3,00;Einlass;
3637,933;0,00237;10,00;3,00;Einlass;
3638,921;0,00237;10,00;3,00;Einlass;
3639,909;0,00237;10,00;3,00;Einlass;
3640,898;0,00237;10,00;3,00;Einlass;
3641,885;0,00237;10,00;3,00;Einlass;
3642,872;0,00237;10,00;3,00;Einlass;
3643,861;0,00237;10,00;3,00;Einlass;
3644,849;0,00237;10,00;3,00;Einlass;
3645,836;0,00237;10,00;3,00;Einlass;
3646,825;0,00237;10,00;3,00;Einlass;
3647,813;0,00237;10,00;3,00;Einlass;
3648,801;0,00237;10,00;3,00;Einlass;
3649,789;0,00237;10,00;3,00;Einlass;
3650,776;0,00237;10,00;3,00;Einlass;
3651,764;0,00237;10,00;3,00;Einlass;
3652,752;0,00237;10,00;3,00;Einlass;
3653,740;0,00237;10,00;3,00;Einlass;
3654,728;0,00237;10,00;3,00;Einlass;
3655,716;0,00237;10,00;3,00;Einlass;
3656,704;0,00237;10,00;3,00;Einlass;
3657,692;0,00237;10,00;3,00;Einlass;
3658,680;0,00237;10,00;3,00;Einlass;
3659,668;0,00237;10,00;3,00;Einlass;
3660,656;0,00237;10,00;3,00;Einlass;
3661,643;0,00237;10,00;3,00;Einlass;
3662,632;0,00237;10,00;3,00;Einlass;
3663,619;0,00237;10,00;3,00;Einlass;
3664,607;0,00237;10,00;3,00;Einlass;
3665,595;0,00237;10,00;3,00;Einlass;
3666,583;0,00237;10,00;3,00;Einlass;
3667,571;0,00237;10,00;3,00;Einlass;
3668,559;0,00237;10,00;3,00;Einlass;
3669,547;0,00237;10,00;3,00;Einlass;
3670,535;0,00236;10,00;3,00;Einlass;
3671,522;0,00236;10,00;3,00;Einlass;
3672,511;0,00235;10,00;3,00;Einlass;
3673,499;0,00235;10,00;3,00;Einlass;
3674,487;0,00235;10,00;3,00;Einlass;
3675,474;0,00236;10,00;3,00;Einlass;
3676,463;0,00236;10,00;3,00;Einlass;
3677,450;0,00236;10,00;3,00;Einlass;
3678,438;0,00237;10,00;3,00;Einlass;
3679,426;0,00237;10,00;3,00;Einlass;
3680,414;0,00236;10,00;3,00;Einlass;
3681,402;0,00237;10,00;3,00;Einlass;
3682,389;0,00236;10,00;3,00;Einlass;
3683,378;0,00236;10,00;3,00;Einlass;
3684,365;0,00235;10,00;3,00;Einlass;
3685,354;0,00234;10,00;3,00;Einlass;
3686,342;0,00234;10,00;3,00;Einlass;
3687,330;0,00233;10,00;3,00;Einlass;
3688,317;0,00234;10,00;3,00;Einlass;
3689,306;0,00234;10,00;3,00;Einlass;
3690,293;0,00234;10,00;3,00;Einlass;
3691,281;0,00234;10,00;3,00;Einlass;
3692,269;0,00234;10,00;3,00;Einlass;
3693,257;0,00233;10,00;3,00;Einlass;
3694,245;0,00233;10,00;3,00;Einlass;
3695,233;0,00233;10,00;3,00;Einlass;
3696,220;0,00233;10,00;3,00;Einlass;
3697,209;0,00233;10,00;3,00;Einlass;
3698,197;0,00233;10,00;3,00;Einlass;
3699,184;0,00233;10,00;3,00;Einlass;
3700,172;0,00233;10,00;3,00;Einlass;
3701,160;0,00233;10,00;3,00;Einlass;
3702,148;0,00233;10,00;3,00;Einlass;
3703,136;0,00233;10,00;3,00;Einlass;
3704,124;0,00233;10,00;3,00;Einlass;
3705,112;0,00233;10,00;3,00;Einlass;
3706,100;0,00232;10,00;3,00;Einlass;
3707,088;0,00232;10,00;3,00;Einlass;
3708,075;0,00232;10,00;3,00;Einlass;
3709,063;0,00233;10,00;3,00;Einlass;
3710,051;0,00233;10,00;3,00;Einlass;
3711,040;0,00232;10,00;3,00;Einlass;
3712,028;0,00231;10,00;3,00;Einlass;
3713,016;0,00230;10,00;3,00;Einlass;
3714,003;0,00229;10,00;3,00;Einlass;
3714,991;0,00229;10,00;3,00;Einlass;
3715,979;0,00229;10,00;3,00;Einlass;
3716,968;0,00229;10,00;3,00;Einlass;
3717,955;0,00229;10,00;3,00;Einlass;
3718,943;0,00229;10,00;3,00;Einlass;
3719,931;0,00229;10,00;3,00;Einlass;
3720,919;0,00229;10,00;3,00;Einlass;
3721,907;0,00229;10,00;3,00;Einlass;
3722,894;0,00229;10,00;3,00;Einlass;
3723,883;0,00229;10,00;3,00;Einlass;
3724,870;0,00229;10,00;3,00;Einlass;
3725,858;0,00229;10,00;3,00;Einlass;
3726,846;0,00229;10,00;3,00;Einlass;
3727,834;0,00229;10,00;3,00;Einlass;
3728,822;0,00229;10,00;3,00;Einlass;
3729,810;0,00229;10,00;3,00;Einlass;
3730,798;0,00229;10,00;3,00;Einlass;
3731,785;0,00228;10,00;3,00;Einlass;
3732,773;0,00226;10,00;3,00;Einlass;
3733,762;0,00225;10,00;3,00;Einlass;
3734,750;0,00226;10,00;3,00;Einlass;
3735,738;0,00226;10,00;3,00;Einlass;
3736,726;0,00226;10,00;3,00;Einlass;
3737,714;0,00226;10,00;3,00;Einlass;
3738,701;0,00225;10,00;3,00;Einlass;
3739,689;0,00225;10,00;3,00;Einlass;
3740,677;0,00225;10,00;3,00;Einlass;
3741,665;0,00225;10,00;3,00;Einlass;
3742,653;0,00225;10,00;3,00;Einlass;
3743,641;0,00225;10,00;3,00;Einlass;
3744,628;0,00225;10,00;3,00;Einlass;
3745,617;0,00225;10,00;3,00;Einlass;
3746,605;0,00225;10,00;3,00;Einlass;
3747,593;0,00225;10,00;3,00;Einlass;
3748,580;0,00224;10,00;3,00;Einlass;
3749,569;0,00225;10,00;3,00;Einlass;
3750,556;0,00225;10,00;3,00;Einlass;
3751,544;0,00225;10,00;3,00;Einlass;
3752,532;0,00225;10,00;3,00;Einlass;
3753,520;0,00225;10,00;3,00;Einlass;
3754,508;0,00225;10,00;3,00;Einlass;
3755,496;0,00224;10,00;3,00;Einlass;
3756,484;0,00225;10,00;3,00;Einlass;
3757,472;0,00223;10,00;3,00;Einlass;
3758,460;0,00224;10,00;3,00;Einlass;
3759,448;0,00224;10,00;3,00;Einlass;
3760,435;0,00224;10,00;3,00;Einlass;
3761,424;0,00224;10,00;3,00;Einlass;
3762,412;0,00223;10,00;3,00;Einlass;
3763,399;0,00221;10,00;3,00;Einlass;
3764,387;0,00222;10,00;3,00;Einlass;
3765,375;0,00221;10,00;3,00;Einlass;
3766,363;0,00221;10,00;3,00;Einlass;
3767,351;0,00222;10,00;3,00;Einlass;
3768,339;0,00221;10,00;3,00;Einlass;
3769,327;0,00221;10,00;3,00;Einlass;
3770,314;0,00221;10,00;3,00;Einlass;
3771,302;0,00221;10,00;3,00;Einlass;
3772,291;0,00221;10,00;3,00;Einlass;
3773,278;0,00220;10,00;3,00;Einlass;
3774,267;0,00220;10,00;3,00;Einlass;
3775,254;0,00220;10,00;3,00;Einlass;
3776,242;0,00220;10,00;3,00;Einlass;
3777,230;0,00220;10,00;3,00;Einlass;
3778,218;0,00220;10,00;3,00;Einlass;
3779,206;0,00220;10,00;3,00;Einlass;
3780,193;0,00220;10,00;3,00;Einlass;
3781,182;0,00220;10,00;3,00;Einlass;
3782,170;0,00220;10,00;3,00;Einlass;
3783,158;0,00220;10,00;3,00;Einlass;
3784,145;0,00219;10,00;3,00;Einlass;
3785,133;0,00219;10,00;3,00;Einlass;
3786,122;0,00218;10,00;3,00;Einlass;
3787,110;0,00217;10,00;3,00;Einlass;
3788,097;0,00217;10,00;3,00;Einlass;
3789,085;0,00216;10,00;3,00;Einlass;
3790,073;0,00216;10,00;3,00;Einlass;
3791,061;0,00217;10,00;3,00;Einlass;
3792,049;0,00216;10,00;3,00;Einlass;
3793,037;0,00217;10,00;3,00;Einlass;
3794,025;0,00218;10,00;3,00;Einlass;
3795,013;0,00217;10,00;3,00;Einlass;
3796,000;0,00216;10,00;3,00;Einlass;
3796,988;0,00216;10,00;3,00;Einlass;
3797,977;0,00216;10,00;3,00;Einlass;
3798,965;0,00216;10,00;3,00;Einlass;
3799,953;0,00216;10,00;3,00;Einlass;
