Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s
15635,81;880,23;10;8;Einlass;
15636,811;880,23;10;8;Einlass;
15637,811;880,23;10;8;Einlass;
15638,811;880,23;10;8;Einlass;
15639,812;880,2;10;8;Einlass;
15640,812;880,21;10;8;Einlass;
15641,813;880,26;10;8;Einlass;
15642,814;880,27;10;8;Einlass;
15643,815;880,28;10;8;Einlass;
15644,816;880,24;10;8;Einlass;
15645,817;880,3;10;8;Einlass;
15646,817;880,34;10;8;Einlass;
15647,818;880,36;10;8;Einlass;
15648,819;880,37;10;8;Einlass;
15649,819;880,36;10;8;Einlass;
15650,819;880,36;10;8;Einlass;
15651,819;880,35;10;8;Einlass;
15652,82;880,31;10;8;Einlass;
15653,821;880,28;10;8;Einlass;
15654,822;880,28;10;8;Einlass;
15655,823;880,32;10;8;Einlass;
15656,825;880,31;10;8;Einlass;
15657,826;880,32;10;8;Einlass;
15658,827;880,35;10;8;Einlass;
15659,828;880,32;10;8;Einlass;
15660,829;880,32;10;8;Einlass;
15661,829;880,32;10;8;Einlass;
15662,83;880,36;10;8;Einlass;
15663,831;880,36;10;8;Einlass;
15664,831;880,36;10;8;Einlass;
15665,831;880,36;10;8;Einlass;
15666,832;880,36;10;8;Einlass;
15667,833;880,37;10;8;Einlass;
15668,835;880,32;10;8;Einlass;
15669,836;880,32;10;8;Einlass;
15670,837;880,36;10;8;Einlass;
15671,838;880,36;10;8;Einlass;
15672,84;880,36;10;8;Einlass;
15673,84;880,32;10;8;Einlass;
15674,842;880,28;10;8;Einlass;
15675,842;880,28;10;8;Einlass;
15676,842;880,28;10;8;Einlass;
15677,843;880,27;10;8;Einlass;
15678,844;880,27;10;8;Einlass;
15679,846;880,28;10;8;Einlass;
15680,847;880,31;10;8;Einlass;
15681,848;880,32;10;8;Einlass;
15682,849;880,35;10;8;Einlass;
15683,85;880,36;10;8;Einlass;
15684,851;880,38;10;8;Einlass;
15685,853;880,36;10;8;Einlass;
15686,854;880,36;10;8;Einlass;
15687,854;880,32;10;8;Einlass;
15688,855;880,32;10;8;Einlass;
15689,856;880,28;10;8;Einlass;195,168
15690,857;880,25;10;8,5;Einlass;
15691,857;880,24;10;8,5;Einlass;
15692,858;880,27;10;8,5;Einlass;
15693,859;880,31;10;8,5;Einlass;
15694,86;880,37;10;8,5;Einlass;
15695,861;880,4;10;8,5;Einlass;
15696,862;880,41;10;8,5;Einlass;
15697,863;880,37;10;8,5;Einlass;
15698,863;880,36;10;8,5;Einlass;
15699,864;880,36;10;8,5;Einlass;
15700,865;880,36;10;8,5;Einlass;
15701,866;880,36;10;8,5;Einlass;
15702,868;880,32;10;8,5;Einlass;
15703,868;880,31;10;8,5;Einlass;
15704,869;880,31;10;8,5;Einlass;
15705,869;880,36;10;8,5;Einlass;
15706,87;880,33;10;8,5;Einlass;
15707,87;880,31;10;8,5;Einlass;
15708,871;880,32;10;8,5;Einlass;
15709,872;880,3;10;8,5;Einlass;
15710,874;880,28;10;8,5;Einlass;
15711,874;880,28;10;8,5;Einlass;
15712,875;880,31;10;8,5;Einlass;
15713,877;880,31;10;8,5;Einlass;
15714,878;880,32;10;8,5;Einlass;
15715,879;880,36;10;8,5;Einlass;
15716,88;880,36;10;8,5;Einlass;
15717,882;880,4;10;8,5;Einlass;
15718,882;880,41;10;8,5;Einlass;
15719,883;880,42;10;8,5;Einlass;
15720,885;880,44;10;8,5;Einlass;
15721,885;880,47;10;8,5;Einlass;
15722,886;880,48;10;8,5;Einlass;
15723,887;880,48;10;8,5;Einlass;
15724,888;880,49;10;8,5;Einlass;
15725,89;880,49;10;8,5;Einlass;
15726,89;880,49;10;8,5;Einlass;
15727,891;880,49;10;8,5;Einlass;
15728,892;880,49;10;8,5;Einlass;
15729,892;880,48;10;8,5;Einlass;
15730,893;880,43;10;8,5;Einlass;
15731,895;880,4;10;8,5;Einlass;
15732,896;880,44;10;8,5;Einlass;
15733,897;880,47;10;8,5;Einlass;
15734,898;880,45;10;8,5;Einlass;
15735,899;880,44;10;8,5;Einlass;
15736,899;880,45;10;8,5;Einlass;
15737,899;880,41;10;8,5;Einlass;
15738,9;880,42;10;8,5;Einlass;
15739,901;880,45;10;8,5;Einlass;
15740,903;880,45;10;8,5;Einlass;
15741,904;880,48;10;8,5;Einlass;
15742,904;880,49;10;8,5;Einlass;
15743,905;880,46;10;8,5;Einlass;
15744,906;880,44;10;8,5;Einlass;
15745,906;880,43;10;8,5;Einlass;
15746,908;880,4;10;8,5;Einlass;
15747,908;880,4;10;8,5;Einlass;
15748,909;880,4;10;8,5;Einlass;
15749,911;880,4;10;8,5;Einlass;
15750,912;880,44;10;8,5;Einlass;
15751,912;880,41;10;8,5;Einlass;
15752,914;880,37;10;8,5;Einlass;
15753,914;880,39;10;8,5;Einlass;
15754,916;880,4;10;8,5;Einlass;
15755,917;880,4;10;8,5;Einlass;
15756,918;880,4;10;8,5;Einlass;
15757,918;880,4;10;8,5;Einlass;
15758,92;880,4;10;8,5;Einlass;
15759,921;880,4;10;8,5;Einlass;
15760,923;880,4;10;8,5;Einlass;
15761,924;880,37;10;8,5;Einlass;
15762,924;880,35;10;8,5;Einlass;
15763,926;880,35;10;8,5;Einlass;
15764,926;880,33;10;8,5;Einlass;
15765,927;880,34;10;8,5;Einlass;
15766,927;880,36;10;8,5;Einlass;
15767,929;880,36;10;8,5;Einlass;
15768,93;880,32;10;8,5;Einlass;
15769,932;880,38;10;8,5;Einlass;
15770,933;880,37;10;8,5;Einlass;
15771,933;880,3;10;8,5;Einlass;
15772,933;880,31;10;8,5;Einlass;
15773,935;880,32;10;8,5;Einlass;
15774,936;880,32;10;8,5;Einlass;
15775,937;880,35;10;8,5;Einlass;
15776,939;880,37;10;8,5;Einlass;
15777,94;880,38;10;8,5;Einlass;
15778,941;880,36;10;8,5;Einlass;
15779,942;880,4;10;8,5;Einlass;
15780,944;880,41;10;8,5;Einlass;
15781,944;880,4;10;8,5;Einlass;
15782,945;880,44;10;8,5;Einlass;
15783,946;882,16;10;8,5;Einlass;
15784,946;890,85;10;8,5;Einlass;
15785,946;892,64;10;8,5;Einlass;
15786,948;892,92;10;8,5;Einlass;
15787,948;893;10;8,5;Einlass;
15788,949;893,01;10;8,5;Einlass;
15789,95;892,98;10;8,5;Einlass;99,093
15790,952;893,05;10;9;Einlass;
15791,953;893,09;10;9;Einlass;
15792,955;893,09;10;9;Einlass;
15793,956;893,09;10;9;Einlass;
15794,957;893,1;10;9;Einlass;
15795,958;893,1;10;9;Einlass;
15796,958;893,09;10;9;Einlass;
15797,958;893,09;10;9;Einlass;
15798,959;893,06;10;9;Einlass;
15799,96;893,02;10;9;Einlass;
15800,961;893,04;10;9;Einlass;
15801,963;893,05;10;9;Einlass;
15802,963;893,04;10;9;Einlass;
15803,964;893,04;10;9;Einlass;
15804,966;893,05;10;9;Einlass;
15805,966;893,08;10;9;Einlass;
15806,967;893,05;10;9;Einlass;
15807,969;893,08;10;9;Einlass;
15808,969;893,05;10;9;Einlass;
15809,971;893,05;10;9;Einlass;
15810,972;893,09;10;9;Einlass;
15811,973;893,08;10;9;Einlass;
15812,974;893,03;10;9;Einlass;
15813,975;892,99;10;9;Einlass;
15814,977;892,97;10;9;Einlass;
15815,978;892,96;10;9;Einlass;
15816,979;892,93;10;9;Einlass;
15817,979;892,92;10;9;Einlass;
15818,98;892,92;10;9;Einlass;
15819,981;892,91;10;9;Einlass;
15820,983;892,91;10;9;Einlass;
15821,983;892,95;10;9;Einlass;
15822,984;892,98;10;9;Einlass;
15823,985;893,04;10;9;Einlass;
15824,986;893,09;10;9;Einlass;
15825,987;893,09;10;9;Einlass;
15826,987;893,1;10;9;Einlass;
15827,988;893,09;10;9;Einlass;
15828,989;893,09;10;9;Einlass;
15829,99;893,09;10;9;Einlass;
15830,991;893,09;10;9;Einlass;
15831,991;893,09;10;9;Einlass;
15832,992;893,1;10;9;Einlass;
15833,993;893,05;10;9;Einlass;
15834,994;893,08;10;9;Einlass;
15835,994;893,1;10;9;Einlass;
15836,994;893,12;10;9;Einlass;
15837,995;893,09;10;9;Einlass;
15838,996;893,06;10;9;Einlass;
15839,996;893,02;10;9;Einlass;
15840,996;893,01;10;9;Einlass;
15841,997;892,98;10;9;Einlass;
15842,998;892,97;10;9;Einlass;
15843,999;892,92;10;9;Einlass;
15845,001;892,92;10;9;Einlass;
15846,001;892,94;10;9;Einlass;
15847,002;892,96;10;9;Einlass;
15848,004;892,94;10;9;Einlass;
15849,005;892,96;10;9;Einlass;
15850,007;892,96;10;9;Einlass;
15851,007;892,97;10;9;Einlass;
15852,008;893;10;9;Einlass;
15853,01;893,04;10;9;Einlass;
15854,011;893,08;10;9;Einlass;
15855,011;893,09;10;9;Einlass;
15856,011;893,08;10;9;Einlass;
15857,013;893,05;10;9;Einlass;
15858,014;893,05;10;9;Einlass;
15859,015;893,04;10;9;Einlass;
15860,015;893,05;10;9;Einlass;
15861,017;893,05;10;9;Einlass;
15862,017;893,05;10;9;Einlass;
15863,018;893,07;10;9;Einlass;
15864,019;893,09;10;9;Einlass;
15865,02;893,09;10;9;Einlass;
15866,021;893,13;10;9;Einlass;
15867,022;893,14;10;9;Einlass;
15868,022;893,13;10;9;Einlass;
15869,022;893,1;10;9;Einlass;
15870,023;893,05;10;9;Einlass;
15871,024;893,06;10;9;Einlass;
15872,024;893,07;10;9;Einlass;
15873,025;893,1;10;9;Einlass;
15874,026;893,12;10;9;Einlass;
15875,027;893,14;10;9;Einlass;
15876,028;893,14;10;9;Einlass;
15877,029;893,18;10;9;Einlass;
15878,03;893,21;10;9;Einlass;
15879,032;893,26;10;9;Einlass;
15880,032;893,23;10;9;Einlass;
15881,033;893,19;10;9;Einlass;
15882,034;893,18;10;9;Einlass;
15883,035;893,22;10;9;Einlass;
15884,036;893,32;10;9;Einlass;
15885,036;894,39;10;9;Einlass;
15886,037;895,19;10;9;Einlass;
15887,037;895,48;10;9;Einlass;
15888,038;895,6;10;9;Einlass;
15889,039;895,61;10;9;Einlass;
15890,039;895,61;10;9;Einlass;99,087
15891,04;895,66;10;9,5;Einlass;
15892,041;895,62;10;9,5;Einlass;
15893,042;895,59;10;9,5;Einlass;
15894,043;895,57;10;9,5;Einlass;
15895,044;895,56;10;9,5;Einlass;
15896,045;895,57;10;9,5;Einlass;
15897,045;895,57;10;9,5;Einlass;
15898,046;895,58;10;9,5;Einlass;
15899,046;895,57;10;9,5;Einlass;
15900,047;895,58;10;9,5;Einlass;
15901,048;895,57;10;9,5;Einlass;
15902,05;895,61;10;9,5;Einlass;
15903,051;895,64;10;9,5;Einlass;
15904,052;895,66;10;9,5;Einlass;
15905,053;895,66;10;9,5;Einlass;
15906,055;895,63;10;9,5;Einlass;
15907,056;895,62;10;9,5;Einlass;
15908,056;895,62;10;9,5;Einlass;
15909,056;895,61;10;9,5;Einlass;
15910,057;895,55;10;9,5;Einlass;
15911,058;895,51;10;9,5;Einlass;
15912,058;895,49;10;9,5;Einlass;
15913,058;895,49;10;9,5;Einlass;
15914,059;895,48;10;9,5;Einlass;
15915,06;895,5;10;9,5;Einlass;
15916,06;895,5;10;9,5;Einlass;
15917,061;895,49;10;9,5;Einlass;
15918,062;895,49;10;9,5;Einlass;
15919,063;895,49;10;9,5;Einlass;
15920,064;895,52;10;9,5;Einlass;
15921,065;895,53;10;9,5;Einlass;
15922,066;895,53;10;9,5;Einlass;
15923,066;895,53;10;9,5;Einlass;
15924,067;895,52;10;9,5;Einlass;
15925,067;895,53;10;9,5;Einlass;
15926,067;895,5;10;9,5;Einlass;
15927,068;895,5;10;9,5;Einlass;
15928,069;895,55;10;9,5;Einlass;
15929,069;895,57;10;9,5;Einlass;
15930,071;895,6;10;9,5;Einlass;
15931,071;895,58;10;9,5;Einlass;
15932,073;895,58;10;9,5;Einlass;
15933,073;895,58;10;9,5;Einlass;
15934,074;895,58;10;9,5;Einlass;
15935,075;895,57;10;9,5;Einlass;
15936,076;895,57;10;9,5;Einlass;
15937,077;895,54;10;9,5;Einlass;
15938,078;895,51;10;9,5;Einlass;
15939,08;895,53;10;9,5;Einlass;
15940,081;895,53;10;9,5;Einlass;
15941,082;895,53;10;9,5;Einlass;
15942,083;895,56;10;9,5;Einlass;
15943,084;895,57;10;9,5;Einlass;
15944,085;895,58;10;9,5;Einlass;
15945,085;895,58;10;9,5;Einlass;
15946,086;895,62;10;9,5;Einlass;
15947,087;895,63;10;9,5;Einlass;
15948,087;895,62;10;9,5;Einlass;
15949,088;895,6;10;9,5;Einlass;
15950,089;895,58;10;9,5;Einlass;
15951,089;895,61;10;9,5;Einlass;
15952,09;895,62;10;9,5;Einlass;
15953,092;895,62;10;9,5;Einlass;
15954,092;895,62;10;9,5;Einlass;
15955,094;895,62;10;9,5;Einlass;
15956,095;895,66;10;9,5;Einlass;
15957,096;895,66;10;9,5;Einlass;
15958,097;895,66;10;9,5;Einlass;
15959,098;895,64;10;9,5;Einlass;
15960,099;895,61;10;9,5;Einlass;
15961,1;895,58;10;9,5;Einlass;
15962,101;895,58;10;9,5;Einlass;
15963,103;895,57;10;9,5;Einlass;
15964,104;895,55;10;9,5;Einlass;
15965,105;895,53;10;9,5;Einlass;
15966,105;895,53;10;9,5;Einlass;
15967,106;895,53;10;9,5;Einlass;
15968,107;895,53;10;9,5;Einlass;
15969,108;895,53;10;9,5;Einlass;
15970,109;895,53;10;9,5;Einlass;
15971,11;895,53;10;9,5;Einlass;
15972,111;895,53;10;9,5;Einlass;
15973,112;895,53;10;9,5;Einlass;
15974,112;895,56;10;9,5;Einlass;
15975,113;895,57;10;9,5;Einlass;
15976,115;895,61;10;9,5;Einlass;
15977,116;895,58;10;9,5;Einlass;
15978,116;895,61;10;9,5;Einlass;
15979,117;895,62;10;9,5;Einlass;
15980,118;895,62;10;9,5;Einlass;
15981,119;895,65;10;9,5;Einlass;
15982,119;895,65;10;9,5;Einlass;
15983,12;895,69;10;9,5;Einlass;
15984,12;895,67;10;9,5;Einlass;
15985,122;895,71;10;9,5;Einlass;
15986,122;895,74;10;9,5;Einlass;
15987,123;895,75;10;9,5;Einlass;
15988,124;895,74;10;9,5;Einlass;
15989,125;895,75;10;9,5;Einlass;
15990,125;895,75;10;9,5;Einlass;99,086
15991,126;895,78;10;10;Einlass;
15992,127;895,79;10;10;Einlass;
15993,128;895,75;10;10;Einlass;
15994,129;895,74;10;10;Einlass;
15995,13;895,75;10;10;Einlass;
15996,13;895,74;10;10;Einlass;
15997,13;895,74;10;10;Einlass;
15998,131;895,75;10;10;Einlass;
15999,131;895,71;10;10;Einlass;
16000,132;895,7;10;10;Einlass;
16001,135;895,69;10;10;Einlass;
16002,135;895,7;10;10;Einlass;
16003,135;895,7;10;10;Einlass;
16004,137;895,74;10;10;Einlass;
16005,138;895,74;10;10;Einlass;
16006,139;895,75;10;10;Einlass;
16007,14;895,75;10;10;Einlass;
16008,142;895,75;10;10;Einlass;
16009,143;895,75;10;10;Einlass;
16010,145;895,78;10;10;Einlass;
16011,145;895,79;10;10;Einlass;
16012,146;895,79;10;10;Einlass;
16013,147;895,79;10;10;Einlass;
16014,148;895,79;10;10;Einlass;
16015,149;895,82;10;10;Einlass;
16016,15;895,83;10;10;Einlass;
16017,151;895,84;10;10;Einlass;
16018,152;895,87;10;10;Einlass;
16019,153;895,87;10;10;Einlass;
16020,154;895,84;10;10;Einlass;
16021,155;895,83;10;10;Einlass;
16022,156;895,81;10;10;Einlass;
16023,157;895,83;10;10;Einlass;
16024,158;895,83;10;10;Einlass;
16025,159;895,83;10;10;Einlass;
16026,16;895,83;10;10;Einlass;
16027,161;895,83;10;10;Einlass;
16028,161;895,83;10;10;Einlass;
16029,162;895,83;10;10;Einlass;
16030,162;895,85;10;10;Einlass;
16031,162;895,85;10;10;Einlass;
16032,162;895,83;10;10;Einlass;
16033,163;895,83;10;10;Einlass;
16034,164;895,8;10;10;Einlass;
16035,164;895,79;10;10;Einlass;
16036,165;895,79;10;10;Einlass;
16037,167;895,75;10;10;Einlass;
16038,168;895,74;10;10;Einlass;
16039,169;895,75;10;10;Einlass;
16040,17;895,75;10;10;Einlass;
16041,171;895,74;10;10;Einlass;
16042,172;895,75;10;10;Einlass;
16043,174;895,75;10;10;Einlass;
16044,175;895,74;10;10;Einlass;
16045,176;895,71;10;10;Einlass;
16046,177;895,73;10;10;Einlass;
16047,178;895,74;10;10;Einlass;
16048,178;895,78;10;10;Einlass;
16049,179;895,79;10;10;Einlass;
16050,181;895,76;10;10;Einlass;
16051,182;895,78;10;10;Einlass;
16052,183;895,76;10;10;Einlass;
16053,185;895,74;10;10;Einlass;
16054,186;895,72;10;10;Einlass;
16055,187;895,71;10;10;Einlass;
16056,189;895,74;10;10;Einlass;
16057,19;895,74;10;10;Einlass;
16058,191;895,75;10;10;Einlass;
16059,192;895,7;10;10;Einlass;
16060,193;895,67;10;10;Einlass;
16061,193;895,66;10;10;Einlass;
16062,194;895,66;10;10;Einlass;
16063,194;895,62;10;10;Einlass;
16064,195;895,59;10;10;Einlass;
16065,196;895,61;10;10;Einlass;
16066,196;895,63;10;10;Einlass;
16067,196;895,63;10;10;Einlass;
16068,197;895,62;10;10;Einlass;
16069,199;895,58;10;10;Einlass;
16070,2;895,59;10;10;Einlass;
16071,202;895,63;10;10;Einlass;
16072,203;895,66;10;10;Einlass;
16073,203;895,66;10;10;Einlass;
16074,205;895,66;10;10;Einlass;
16075,205;895,66;10;10;Einlass;
16076,206;895,69;10;10;Einlass;
16077,208;895,74;10;10;Einlass;
16078,208;895,74;10;10;Einlass;
16079,208;895,75;10;10;Einlass;
16080,208;895,75;10;10;Einlass;
16081,209;895,79;10;10;Einlass;
16082,211;895,79;10;10;Einlass;
16083,211;895,79;10;10;Einlass;
16084,211;895,75;10;10;Einlass;
16085,213;895,74;10;10;Einlass;
16086,214;895,72;10;10;Einlass;
16087,215;895,7;10;10;Einlass;
16088,217;895,73;10;10;Einlass;
16089,217;895,71;10;10;Einlass;
16090,218;895,71;10;10;Einlass;99,092
16091,218;895,75;0;0;Durchlass;
16092,219;895,75;0;0;Durchlass;
16093,221;895,75;0;0;Durchlass;
16094,221;895,74;0;0;Durchlass;
16095,221;895,79;0;0;Durchlass;
16096,222;895,79;0;0;Durchlass;
16097,223;895,79;0;0;Durchlass;
16098,224;895,8;0;0;Durchlass;
16099,224;895,81;0;0;Durchlass;
16100,225;895,83;0;0;Durchlass;
16101,227;895,86;0;0;Durchlass;
16102,227;895,87;0;0;Durchlass;
16103,228;895,87;0;0;Durchlass;
16104,229;895,88;0;0;Durchlass;
16105,229;895,88;0;0;Durchlass;
16106,229;895,84;0;0;Durchlass;
16107,231;895,86;0;0;Durchlass;
16108,232;895,88;0;0;Durchlass;
16109,232;895,87;0;0;Durchlass;
16110,233;895,87;0;0;Durchlass;
16111,234;895,88;0;0;Durchlass;
16112,234;895,87;0;0;Durchlass;
16113,235;895,84;0;0;Durchlass;
16114,236;895,85;0;0;Durchlass;
16115,237;895,87;0;0;Durchlass;
16116,238;895,87;0;0;Durchlass;
16117,239;895,88;0;0;Durchlass;
16118,239;895,87;0;0;Durchlass;
16119,24;895,87;0;0;Durchlass;
16120,241;895,84;0;0;Durchlass;
16121,241;895,8;0;0;Durchlass;
16122,242;895,79;0;0;Durchlass;
16123,243;895,79;0;0;Durchlass;
16124,245;895,83;0;0;Durchlass;
16125,246;895,83;0;0;Durchlass;
16126,246;895,83;0;0;Durchlass;
16127,246;895,83;0;0;Durchlass;
16128,248;895,86;0;0;Durchlass;
16129,249;895,88;0;0;Durchlass;
16130,249;895,85;0;0;Durchlass;
16131,25;895,83;0;0;Durchlass;
16132,25;895,83;0;0;Durchlass;
16133,252;895,8;0;0;Durchlass;
16134,253;895,79;0;0;Durchlass;
16135,254;895,78;0;0;Durchlass;
16136,255;895,79;0;0;Durchlass;
16137,256;895,79;0;0;Durchlass;
16138,257;895,79;0;0;Durchlass;
16139,258;895,79;0;0;Durchlass;
16140,259;895,79;0;0;Durchlass;
16141,26;895,79;0;0;Durchlass;
16142,261;895,79;0;0;Durchlass;
16143,263;895,79;0;0;Durchlass;
16144,264;895,82;0;0;Durchlass;
16145,266;895,83;0;0;Durchlass;
16146,267;895,87;0;0;Durchlass;
16147,268;895,87;0;0;Durchlass;
16148,269;895,88;0;0;Durchlass;
16149,271;895,88;0;0;Durchlass;
16150,272;895,87;0;0;Durchlass;
16151,272;895,87;0;0;Durchlass;
16152,273;895,88;0;0;Durchlass;
16153,275;895,87;0;0;Durchlass;
16154,275;895,9;0;0;Durchlass;
16155,276;895,88;0;0;Durchlass;
16156,277;895,91;0;0;Durchlass;
16157,277;895,91;0;0;Durchlass;
16158,278;895,88;0;0;Durchlass;
16159,279;895,87;0;0;Durchlass;
16160,281;895,91;0;0;Durchlass;
16161,282;895,92;0;0;Durchlass;
16162,283;895,9;0;0;Durchlass;
16163,284;895,88;0;0;Durchlass;
16164,285;895,88;0;0;Durchlass;
16165,286;895,88;0;0;Durchlass;
16166,287;895,89;0;0;Durchlass;
16167,288;895,91;0;0;Durchlass;
16168,289;895,92;0;0;Durchlass;
16169,29;895,92;0;0;Durchlass;
16170,292;895,94;0;0;Durchlass;
16171,293;895,92;0;0;Durchlass;
16172,294;895,88;0;0;Durchlass;
16173,295;895,87;0;0;Durchlass;
16174,295;895,87;0;0;Durchlass;
16175,296;895,87;0;0;Durchlass;
16176,298;895,87;0;0;Durchlass;
16177,298;895,84;0;0;Durchlass;
16178,299;895,83;0;0;Durchlass;
16179,299;895,83;0;0;Durchlass;
16180,3;895,85;0;0;Durchlass;
16181,3;895,84;0;0;Durchlass;
16182,301;895,83;0;0;Durchlass;
16183,302;895,81;0;0;Durchlass;
16184,304;895,78;0;0;Durchlass;
16185,305;895,69;0;0;Durchlass;
16186,306;871,63;0;0;Durchlass;
16187,308;869,35;0;0;Durchlass;
16188,31;869,5;0;0;Durchlass;
16189,311;869,66;0;0;Durchlass;
16190,311;869,71;0;0;Durchlass;
16191,312;869,74;0;0;Durchlass;
16192,313;869,74;0;0;Durchlass;
16193,313;869,74;0;0;Durchlass;
16194,313;869,74;0;0;Durchlass;
16195,315;869,78;0;0;Durchlass;
16196,316;869,74;0;0;Durchlass;
16197,317;869,78;0;0;Durchlass;
16198,318;869,79;0;0;Durchlass;
16199,32;869,79;0;0;Durchlass;
16200,321;869,78;0;0;Durchlass;
16201,322;869,78;0;0;Durchlass;
16202,323;869,78;0;0;Durchlass;
16203,324;869,78;0;0;Durchlass;
16204,324;869,78;0;0;Durchlass;
16205,324;869,78;0;0;Durchlass;
16206,325;869,78;0;0;Durchlass;
16207,326;869,81;0;0;Durchlass;
16208,326;869,82;0;0;Durchlass;
16209,327;869,83;0;0;Durchlass;
16210,328;869,83;0;0;Durchlass;
16211,328;869,83;0;0;Durchlass;
16212,329;869,82;0;0;Durchlass;
16213,33;869,82;0;0;Durchlass;
16214,33;869,82;0;0;Durchlass;
16215,331;869,83;0;0;Durchlass;
16216,332;869,83;0;0;Durchlass;
16217,332;869,83;0;0;Durchlass;
16218,333;869,83;0;0;Durchlass;
16219,333;869,83;0;0;Durchlass;
16220,334;869,83;0;0;Durchlass;
16221,334;869,83;0;0;Durchlass;
16222,334;869,83;0;0;Durchlass;
16223,335;869,82;0;0;Durchlass;
16224,336;869,82;0;0;Durchlass;
16225,337;869,83;0;0;Durchlass;
16226,339;869,83;0;0;Durchlass;
16227,339;869,83;0;0;Durchlass;
16228,34;869,83;0;0;Durchlass;
16229,341;869,83;0;0;Durchlass;
16230,342;869,87;0;0;Durchlass;
16231,343;869,86;0;0;Durchlass;
16232,343;869,85;0;0;Durchlass;
16233,344;869,85;0;0;Durchlass;
16234,344;869,87;0;0;Durchlass;
16235,345;869,87;0;0;Durchlass;
16236,346;869,87;0;0;Durchlass;
16237,346;869,87;0;0;Durchlass;
16238,347;869,87;0;0;Durchlass;
16239,347;869,87;0;0;Durchlass;
16240,347;869,87;0;0;Durchlass;
16241,347;869,87;0;0;Durchlass;
16242,348;869,87;0;0;Durchlass;
16243,35;869,87;0;0;Durchlass;
16244,351;869,87;0;0;Durchlass;
16245,353;869,87;0;0;Durchlass;
16246,354;869,87;0;0;Durchlass;
16247,355;869,87;0;0;Durchlass;
16248,356;869,87;0;0;Durchlass;
16249,357;869,88;0;0;Durchlass;
16250,358;869,87;0;0;Durchlass;
16251,359;869,87;0;0;Durchlass;
16252,36;869,87;0;0;Durchlass;
16253,361;869,87;0;0;Durchlass;
16254,362;869,87;0;0;Durchlass;
16255,363;869,87;0;0;Durchlass;
16256,364;869,87;0;0;Durchlass;
16257,364;869,87;0;0;Durchlass;
16258,366;869,86;0;0;Durchlass;
16259,366;869,87;0;0;Durchlass;
16260,367;869,87;0;0;Durchlass;
16261,367;869,87;0;0;Durchlass;
16262,368;869,87;0;0;Durchlass;
16263,369;869,87;0;0;Durchlass;
16264,37;869,87;0;0;Durchlass;
16265,37;869,87;0;0;Durchlass;
16266,371;869,87;0;0;Durchlass;
16267,372;869,9;0;0;Durchlass;
16268,373;869,88;0;0;Durchlass;
16269,374;869,91;0;0;Durchlass;
16270,375;869,91;0;0;Durchlass;
16271,375;869,91;0;0;Durchlass;
16272,376;869,91;0;0;Durchlass;
16273,377;869,92;0;0;Durchlass;
16274,377;869,92;0;0;Durchlass;
16275,377;869,92;0;0;Durchlass;
16276,378;869,92;0;0;Durchlass;
16277,38;869,91;0;0;Durchlass;
16278,381;869,91;0;0;Durchlass;
16279,381;869,91;0;0;Durchlass;
16280,383;869,91;0;0;Durchlass;
16281,383;869,91;0;0;Durchlass;
16282,384;869,91;0;0;Durchlass;
16283,385;869,91;0;0;Durchlass;
16284,386;869,91;0;0;Durchlass;
16285,387;869,91;0;0;Durchlass;
16286,389;869,91;0;0;Durchlass;195,171
16287,39;869,91;0,5;0;Durchlass;
16288,39;869,91;0,5;0;Durchlass;
16289,391;869,91;0,5;0;Durchlass;
16290,392;869,91;0,5;0;Durchlass;
16291,394;869,9;0,5;0;Durchlass;
16292,394;869,91;0,5;0;Durchlass;
16293,394;869,91;0,5;0;Durchlass;
16294,395;869,93;0,5;0;Durchlass;
16295,396;869,93;0,5;0;Durchlass;
16296,397;869,93;0,5;0;Durchlass;
16297,397;869,92;0,5;0;Durchlass;
16298,398;869,91;0,5;0;Durchlass;
16299,399;869,95;0,5;0;Durchlass;
16300,401;869,96;0,5;0;Durchlass;
16301,401;869,96;0,5;0;Durchlass;
16302,402;869,96;0,5;0;Durchlass;
16303,403;869,95;0,5;0;Durchlass;
16304,403;869,95;0,5;0;Durchlass;
16305,405;869,95;0,5;0;Durchlass;
16306,406;869,95;0,5;0;Durchlass;
16307,407;869,95;0,5;0;Durchlass;
16308,408;869,95;0,5;0;Durchlass;
16309,409;869,95;0,5;0;Durchlass;
16310,409;869,95;0,5;0;Durchlass;
16311,41;869,95;0,5;0;Durchlass;
16312,411;869,95;0,5;0;Durchlass;
16313,412;869,95;0,5;0;Durchlass;
16314,412;869,95;0,5;0;Durchlass;
16315,414;869,95;0,5;0;Durchlass;
16316,414;869,95;0,5;0;Durchlass;
16317,414;869,95;0,5;0;Durchlass;
16318,415;869,95;0,5;0;Durchlass;
16319,416;869,96;0,5;0;Durchlass;
16320,417;869,96;0,5;0;Durchlass;
16321,418;869,95;0,5;0;Durchlass;
16322,419;869,95;0,5;0;Durchlass;
16323,421;869,95;0,5;0;Durchlass;
16324,421;869,95;0,5;0;Durchlass;
16325,421;869,95;0,5;0;Durchlass;
16326,422;869,95;0,5;0;Durchlass;
16327,422;869,95;0,5;0;Durchlass;
16328,422;869,95;0,5;0;Durchlass;
16329,423;869,95;0,5;0;Durchlass;
16330,424;869,97;0,5;0;Durchlass;
