Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s;raw;resp;response
1374,312;479,52000;10,00;7,27;Einlass;;b'0, 4,7952E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7952E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7952E+02,2, 1,3652E+00,5, 1,0000E+03
1375,313;479,49000;10,00;7,27;Einlass;;b'0, 4,7949E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7949E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7949E+02,2, 1,3652E+00,5, 1,0000E+03
1376,314;479,46000;10,00;7,27;Einlass;;b'0, 4,7946E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7946E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7946E+02,2, 1,3652E+00,5, 1,0000E+03
1377,315;479,41000;10,00;7,27;Einlass;;b'0, 4,7941E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7941E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7941E+02,2, 1,3652E+00,5, 1,0000E+03
1378,316;479,38000;10,00;7,27;Einlass;;b'0, 4,7938E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7938E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7938E+02,2, 1,3652E+00,5, 1,0000E+03
1379,317;479,35000;10,00;7,27;Einlass;;b'0, 4,7935E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7935E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7935E+02,2, 1,3652E+00,5, 1,0000E+03
1380,319;479,32000;10,00;7,27;Einlass;;b'0, 4,7932E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7932E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7932E+02,2, 1,3652E+00,5, 1,0000E+03
1381,320;479,30000;10,00;7,27;Einlass;;b'0, 4,7930E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7930E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7930E+02,2, 1,3652E+00,5, 1,0000E+03
1382,321;479,26000;10,00;7,27;Einlass;;b'0, 4,7926E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7926E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7926E+02,2, 1,3652E+00,5, 1,0000E+03
1383,323;479,24000;10,00;7,27;Einlass;;b'0, 4,7924E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7924E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7924E+02,2, 1,3652E+00,5, 1,0000E+03
1384,323;479,21000;10,00;7,27;Einlass;;b'0, 4,7921E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7921E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7921E+02,2, 1,3652E+00,5, 1,0000E+03
1385,324;479,20000;10,00;7,27;Einlass;;b'0, 4,7920E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7920E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7920E+02,2, 1,3652E+00,5, 1,0000E+03
1386,324;479,16000;10,00;7,27;Einlass;;b'0, 4,7916E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7916E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7916E+02,2, 1,3652E+00,5, 1,0000E+03
1387,324;479,15000;10,00;7,27;Einlass;;b'0, 4,7915E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7915E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7915E+02,2, 1,3652E+00,5, 1,0000E+03
1388,326;479,11000;10,00;7,27;Einlass;;b'0, 4,7911E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7911E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7911E+02,2, 1,3652E+00,5, 1,0000E+03
1389,326;479,07000;10,00;7,27;Einlass;;b'0, 4,7907E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7907E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7907E+02,2, 1,3652E+00,5, 1,0000E+03
1390,326;479,03000;10,00;7,27;Einlass;;b'0, 4,7903E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7903E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7903E+02,2, 1,3652E+00,5, 1,0000E+03
1391,327;478,96000;10,00;7,27;Einlass;;b'0, 4,7896E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7896E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7896E+02,2, 1,3652E+00,5, 1,0000E+03
1392,328;478,91000;10,00;7,27;Einlass;;b'0, 4,7891E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7891E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7891E+02,2, 1,3652E+00,5, 1,0000E+03
1393,328;478,87000;10,00;7,27;Einlass;;b'0, 4,7887E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7887E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7887E+02,2, 1,3652E+00,5, 1,0000E+03
1394,329;478,82000;10,00;7,27;Einlass;;b'0, 4,7882E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7882E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7882E+02,2, 1,3652E+00,5, 1,0000E+03
1395,330;478,78000;10,00;7,27;Einlass;;b'0, 4,7878E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7878E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7878E+02,2, 1,3652E+00,5, 1,0000E+03
1396,331;478,77000;10,00;7,27;Einlass;;b'0, 4,7877E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7877E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7877E+02,2, 1,3652E+00,5, 1,0000E+03
1397,332;478,73000;10,00;7,27;Einlass;;b'0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
1398,334;478,72000;10,00;7,27;Einlass;;b'0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
1399,334;478,72000;10,00;7,27;Einlass;;b'0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
1400,334;478,72000;10,00;7,27;Einlass;;b'0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
1401,335;478,76000;10,00;7,27;Einlass;;b'0, 4,7876E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7876E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7876E+02,2, 1,3652E+00,5, 1,0000E+03
1402,336;478,73000;10,00;7,27;Einlass;;b'0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
1403,336;478,73000;10,00;7,27;Einlass;;b'0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
1404,338;478,73000;10,00;7,27;Einlass;;b'0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7873E+02,2, 1,3652E+00,5, 1,0000E+03
1405,338;478,72000;10,00;7,27;Einlass;;b'0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7872E+02,2, 1,3652E+00,5, 1,0000E+03
1406,339;478,71000;10,00;7,27;Einlass;;b'0, 4,7871E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7871E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7871E+02,2, 1,3652E+00,5, 1,0000E+03
1407,341;478,68000;10,00;7,27;Einlass;;b'0, 4,7868E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7868E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7868E+02,2, 1,3652E+00,5, 1,0000E+03
1408,341;478,66000;10,00;7,27;Einlass;;b'0, 4,7866E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7866E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7866E+02,2, 1,3652E+00,5, 1,0000E+03
1409,343;478,64000;10,00;7,27;Einlass;;b'0, 4,7864E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7864E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7864E+02,2, 1,3652E+00,5, 1,0000E+03
1410,344;478,62000;10,00;7,27;Einlass;;b'0, 4,7862E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7862E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7862E+02,2, 1,3652E+00,5, 1,0000E+03
1411,344;478,57000;10,00;7,27;Einlass;;b'0, 4,7857E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7857E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7857E+02,2, 1,3652E+00,5, 1,0000E+03
1412,345;478,53000;10,00;7,27;Einlass;;b'0, 4,7853E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7853E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7853E+02,2, 1,3652E+00,5, 1,0000E+03
1413,346;478,51000;10,00;7,27;Einlass;;b'0, 4,7851E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7851E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7851E+02,2, 1,3652E+00,5, 1,0000E+03
1414,347;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1415,348;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1416,348;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1417,349;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1418,350;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1419,350;478,45000;10,00;7,27;Einlass;;b'0, 4,7845E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7845E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7845E+02,2, 1,3652E+00,5, 1,0000E+03
1420,352;478,43000;10,00;7,27;Einlass;;b'0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03
1421,352;478,42000;10,00;7,27;Einlass;;b'0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
1422,352;478,42000;10,00;7,27;Einlass;;b'0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
1423,354;478,42000;10,00;7,27;Einlass;;b'0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
1424,354;478,43000;10,00;7,27;Einlass;;b'0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03
1425,355;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1426,355;478,47000;10,00;7,27;Einlass;;b'0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7847E+02,2, 1,3652E+00,5, 1,0000E+03
1427,357;478,44000;10,00;7,27;Einlass;;b'0, 4,7844E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7844E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7844E+02,2, 1,3652E+00,5, 1,0000E+03
1428,357;478,42000;10,00;7,27;Einlass;;b'0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7842E+02,2, 1,3652E+00,5, 1,0000E+03
1429,358;478,43000;10,00;7,27;Einlass;;b'0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7843E+02,2, 1,3652E+00,5, 1,0000E+03
1430,359;478,39000;10,00;7,27;Einlass;;b'0, 4,7839E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7839E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7839E+02,2, 1,3652E+00,5, 1,0000E+03
1431,359;478,36000;10,00;7,27;Einlass;;b'0, 4,7836E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7836E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7836E+02,2, 1,3652E+00,5, 1,0000E+03
1432,361;478,34000;10,00;7,27;Einlass;;b'0, 4,7834E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7834E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7834E+02,2, 1,3652E+00,5, 1,0000E+03
1433,362;478,31000;10,00;7,27;Einlass;;b'0, 4,7831E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7831E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7831E+02,2, 1,3652E+00,5, 1,0000E+03
1434,363;478,30000;10,00;7,27;Einlass;;b'0, 4,7830E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7830E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7830E+02,2, 1,3652E+00,5, 1,0000E+03
1435,364;478,28000;10,00;7,27;Einlass;;b'0, 4,7828E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7828E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7828E+02,2, 1,3652E+00,5, 1,0000E+03
1436,365;478,25000;10,00;7,27;Einlass;;b'0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03
1437,366;478,21000;10,00;7,27;Einlass;;b'0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03
1438,367;478,21000;10,00;7,27;Einlass;;b'0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03
1439,368;478,20000;10,00;7,27;Einlass;;b'0, 4,7820E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7820E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7820E+02,2, 1,3652E+00,5, 1,0000E+03
1440,370;478,21000;10,00;7,27;Einlass;;b'0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7821E+02,2, 1,3652E+00,5, 1,0000E+03
1441,370;478,23000;10,00;7,27;Einlass;;b'0, 4,7823E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7823E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7823E+02,2, 1,3652E+00,5, 1,0000E+03
1442,371;478,25000;10,00;7,27;Einlass;;b'0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03
1443,372;478,25000;10,00;7,27;Einlass;;b'0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7825E+02,2, 1,3652E+00,5, 1,0000E+03
1444,372;478,23000;10,00;7,27;Einlass;;b'0, 4,7823E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7823E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7823E+02,2, 1,3652E+00,5, 1,0000E+03
1445,372;478,22000;10,00;7,27;Einlass;;b'0, 4,7822E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7822E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7822E+02,2, 1,3652E+00,5, 1,0000E+03
1446,374;478,19000;10,00;7,27;Einlass;;b'0, 4,7819E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7819E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7819E+02,2, 1,3652E+00,5, 1,0000E+03
1447,374;478,20000;10,00;7,27;Einlass;;b'0, 4,7820E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7820E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7820E+02,2, 1,3652E+00,5, 1,0000E+03
1448,375;478,17000;10,00;7,27;Einlass;;b'0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03
1449,375;478,17000;10,00;7,27;Einlass;;b'0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03
1450,375;478,17000;10,00;7,27;Einlass;;b'0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7817E+02,2, 1,3652E+00,5, 1,0000E+03
1451,375;478,14000;10,00;7,27;Einlass;;b'0, 4,7814E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7814E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7814E+02,2, 1,3652E+00,5, 1,0000E+03
1452,376;478,16000;10,00;7,27;Einlass;;b'0, 4,7816E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7816E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7816E+02,2, 1,3652E+00,5, 1,0000E+03
1453,377;478,13000;10,00;7,27;Einlass;;b'0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
1454,378;478,13000;10,00;7,27;Einlass;;b'0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
1455,379;478,13000;10,00;7,27;Einlass;;b'0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
1456,379;478,10000;10,00;7,27;Einlass;;b'0, 4,7810E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7810E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7810E+02,2, 1,3652E+00,5, 1,0000E+03
1457,379;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1458,380;478,09000;10,00;7,27;Einlass;;b'0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
1459,380;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1460,381;478,07000;10,00;7,27;Einlass;;b'0, 4,7807E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7807E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7807E+02,2, 1,3652E+00,5, 1,0000E+03
1461,381;478,05000;10,00;7,27;Einlass;;b'0, 4,7805E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7805E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7805E+02,2, 1,3652E+00,5, 1,0000E+03
1462,383;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1463,383;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1464,384;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1465,385;478,09000;10,00;7,27;Einlass;;b'0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
1466,387;478,11000;10,00;7,27;Einlass;;b'0, 4,7811E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7811E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7811E+02,2, 1,3652E+00,5, 1,0000E+03
1467,387;478,12000;10,00;7,27;Einlass;;b'0, 4,7812E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7812E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7812E+02,2, 1,3652E+00,5, 1,0000E+03
1468,389;478,12000;10,00;7,27;Einlass;;b'0, 4,7812E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7812E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7812E+02,2, 1,3652E+00,5, 1,0000E+03
1469,390;478,13000;10,00;7,27;Einlass;;b'0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
1470,390;478,10000;10,00;7,27;Einlass;;b'0, 4,7810E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7810E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7810E+02,2, 1,3652E+00,5, 1,0000E+03
1471,392;478,09000;10,00;7,27;Einlass;;b'0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
1472,392;478,09000;10,00;7,27;Einlass;;b'0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
1473,393;478,09000;10,00;7,27;Einlass;;b'0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
1474,394;478,13000;10,00;7,27;Einlass;;b'0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
1475,394;478,13000;10,00;7,27;Einlass;;b'0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7813E+02,2, 1,3652E+00,5, 1,0000E+03
1476,395;478,09000;10,00;7,27;Einlass;;b'0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7809E+02,2, 1,3652E+00,5, 1,0000E+03
1477,395;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1478,396;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
1479,397;478,08000;10,00;7,27;Einlass;;b'0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 4,7808E+02,2, 1,3652E+00,5, 1,0000E+03
