Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
12134,859;710,24000;4,00;4,00;;b'0, 7,1024E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,1024E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,1024E+02,2, 1,3652E+00,5, 1,0000E+03
12135,859;710,11000;4,00;4,00;;b'0, 7,1011E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,1011E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,1011E+02,2, 1,3652E+00,5, 1,0000E+03
12136,860;709,96000;4,00;4,00;;b'0, 7,0996E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0996E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0996E+02,2, 1,3652E+00,5, 1,0000E+03
12137,860;709,85000;4,00;4,00;;b'0, 7,0985E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0985E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0985E+02,2, 1,3652E+00,5, 1,0000E+03
12138,860;709,75000;4,00;4,00;;b'0, 7,0975E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0975E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0975E+02,2, 1,3652E+00,5, 1,0000E+03
12139,861;709,62000;4,00;4,00;;b'0, 7,0962E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0962E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0962E+02,2, 1,3652E+00,5, 1,0000E+03
12140,862;709,49000;4,00;4,00;;b'0, 7,0949E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0949E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0949E+02,2, 1,3652E+00,5, 1,0000E+03
12141,863;709,37000;4,00;4,00;;b'0, 7,0937E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0937E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0937E+02,2, 1,3652E+00,5, 1,0000E+03
12142,865;709,25000;4,00;4,00;;b'0, 7,0925E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0925E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0925E+02,2, 1,3652E+00,5, 1,0000E+03
12143,865;709,11000;4,00;4,00;;b'0, 7,0911E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0911E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0911E+02,2, 1,3652E+00,5, 1,0000E+03
12144,866;708,98000;4,00;4,00;;b'0, 7,0898E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0898E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0898E+02,2, 1,3652E+00,5, 1,0000E+03
12145,866;708,85000;4,00;4,00;;b'0, 7,0885E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0885E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0885E+02,2, 1,3652E+00,5, 1,0000E+03
12146,867;708,72000;4,00;4,00;;b'0, 7,0872E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0872E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0872E+02,2, 1,3652E+00,5, 1,0000E+03
12147,867;708,60000;4,00;4,00;;b'0, 7,0860E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0860E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0860E+02,2, 1,3652E+00,5, 1,0000E+03
12148,868;708,46000;4,00;4,00;;b'0, 7,0846E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0846E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0846E+02,2, 1,3652E+00,5, 1,0000E+03
12149,868;708,37000;4,00;4,00;;b'0, 7,0837E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0837E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0837E+02,2, 1,3652E+00,5, 1,0000E+03
12150,869;708,24000;4,00;4,00;;b'0, 7,0824E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0824E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0824E+02,2, 1,3652E+00,5, 1,0000E+03
12151,871;708,14000;4,00;4,00;;b'0, 7,0814E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0814E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0814E+02,2, 1,3652E+00,5, 1,0000E+03
12152,873;708,00000;4,00;4,00;;b'0, 7,0800E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0800E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0800E+02,2, 1,3652E+00,5, 1,0000E+03
12153,873;707,84000;4,00;4,00;;b'0, 7,0784E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0784E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0784E+02,2, 1,3652E+00,5, 1,0000E+03
12154,874;707,74000;4,00;4,00;;b'0, 7,0774E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0774E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0774E+02,2, 1,3652E+00,5, 1,0000E+03
12155,875;707,63000;4,00;4,00;;b'0, 7,0763E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0763E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0763E+02,2, 1,3652E+00,5, 1,0000E+03
12156,876;707,49000;4,00;4,00;;b'0, 7,0749E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0749E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0749E+02,2, 1,3652E+00,5, 1,0000E+03
12157,876;707,35000;4,00;4,00;;b'0, 7,0735E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0735E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0735E+02,2, 1,3652E+00,5, 1,0000E+03
12158,877;707,20000;4,00;4,00;;b'0, 7,0720E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0720E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0720E+02,2, 1,3652E+00,5, 1,0000E+03
12159,878;707,07000;4,00;4,00;;b'0, 7,0707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0707E+02,2, 1,3652E+00,5, 1,0000E+03
12160,879;706,97000;4,00;4,00;;b'0, 7,0697E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0697E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0697E+02,2, 1,3652E+00,5, 1,0000E+03
12161,880;706,86000;4,00;4,00;;b'0, 7,0686E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0686E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0686E+02,2, 1,3652E+00,5, 1,0000E+03
12162,881;706,73000;4,00;4,00;;b'0, 7,0673E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0673E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0673E+02,2, 1,3652E+00,5, 1,0000E+03
12163,881;706,59000;4,00;4,00;;b'0, 7,0659E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0659E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0659E+02,2, 1,3652E+00,5, 1,0000E+03
12164,883;706,45000;4,00;4,00;;b'0, 7,0645E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0645E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0645E+02,2, 1,3652E+00,5, 1,0000E+03
12165,883;706,34000;4,00;4,00;;b'0, 7,0634E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0634E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0634E+02,2, 1,3652E+00,5, 1,0000E+03
12166,884;706,20000;4,00;4,00;;b'0, 7,0620E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0620E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0620E+02,2, 1,3652E+00,5, 1,0000E+03
12167,884;706,08000;4,00;4,00;;b'0, 7,0608E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0608E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0608E+02,2, 1,3652E+00,5, 1,0000E+03
12168,886;705,96000;4,00;4,00;;b'0, 7,0596E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0596E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0596E+02,2, 1,3652E+00,5, 1,0000E+03
12169,886;705,85000;4,00;4,00;;b'0, 7,0585E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0585E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0585E+02,2, 1,3652E+00,5, 1,0000E+03
12170,887;705,71000;4,00;4,00;;b'0, 7,0571E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0571E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0571E+02,2, 1,3652E+00,5, 1,0000E+03
12171,889;705,56000;4,00;4,00;;b'0, 7,0556E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0556E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0556E+02,2, 1,3652E+00,5, 1,0000E+03
12172,889;705,45000;4,00;4,00;;b'0, 7,0545E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0545E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0545E+02,2, 1,3652E+00,5, 1,0000E+03
12173,891;705,32000;4,00;4,00;;b'0, 7,0532E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0532E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0532E+02,2, 1,3652E+00,5, 1,0000E+03
12174,892;705,21000;4,00;4,00;;b'0, 7,0521E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0521E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0521E+02,2, 1,3652E+00,5, 1,0000E+03
12175,894;705,07000;4,00;4,00;;b'0, 7,0507E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0507E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0507E+02,2, 1,3652E+00,5, 1,0000E+03
12176,894;704,93000;4,00;4,00;;b'0, 7,0493E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0493E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0493E+02,2, 1,3652E+00,5, 1,0000E+03
12177,895;704,82000;4,00;4,00;;b'0, 7,0482E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0482E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0482E+02,2, 1,3652E+00,5, 1,0000E+03
12178,895;704,72000;4,00;4,00;;b'0, 7,0472E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0472E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0472E+02,2, 1,3652E+00,5, 1,0000E+03
12179,896;704,60000;4,00;4,00;;b'0, 7,0460E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0460E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0460E+02,2, 1,3652E+00,5, 1,0000E+03
12180,896;704,46000;4,00;4,00;;b'0, 7,0446E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0446E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0446E+02,2, 1,3652E+00,5, 1,0000E+03
12181,897;704,34000;4,00;4,00;;b'0, 7,0434E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0434E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0434E+02,2, 1,3652E+00,5, 1,0000E+03
12182,897;704,24000;4,00;4,00;;b'0, 7,0424E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0424E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0424E+02,2, 1,3652E+00,5, 1,0000E+03
12183,897;704,09000;4,00;4,00;;b'0, 7,0409E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0409E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0409E+02,2, 1,3652E+00,5, 1,0000E+03
12184,897;703,95000;4,00;4,00;;b'0, 7,0395E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0395E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0395E+02,2, 1,3652E+00,5, 1,0000E+03
12185,898;703,83000;4,00;4,00;;b'0, 7,0383E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0383E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0383E+02,2, 1,3652E+00,5, 1,0000E+03
12186,899;703,69000;4,00;4,00;;b'0, 7,0369E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0369E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0369E+02,2, 1,3652E+00,5, 1,0000E+03
12187,899;703,58000;4,00;4,00;;b'0, 7,0358E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0358E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0358E+02,2, 1,3652E+00,5, 1,0000E+03
12188,900;703,47000;4,00;4,00;;b'0, 7,0347E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0347E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0347E+02,2, 1,3652E+00,5, 1,0000E+03
12189,900;703,33000;4,00;4,00;;b'0, 7,0333E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0333E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0333E+02,2, 1,3652E+00,5, 1,0000E+03
12190,901;703,21000;4,00;4,00;;b'0, 7,0321E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0321E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0321E+02,2, 1,3652E+00,5, 1,0000E+03
12191,901;703,07000;4,00;4,00;;b'0, 7,0307E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0307E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0307E+02,2, 1,3652E+00,5, 1,0000E+03
12192,903;702,97000;4,00;4,00;;b'0, 7,0297E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0297E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0297E+02,2, 1,3652E+00,5, 1,0000E+03
12193,904;702,86000;4,00;4,00;;b'0, 7,0286E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0286E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0286E+02,2, 1,3652E+00,5, 1,0000E+03
12194,906;702,72000;4,00;4,00;;b'0, 7,0272E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0272E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0272E+02,2, 1,3652E+00,5, 1,0000E+03
12195,907;702,58000;4,00;4,00;;b'0, 7,0258E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0258E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0258E+02,2, 1,3652E+00,5, 1,0000E+03
12196,907;702,48000;4,00;4,00;;b'0, 7,0248E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0248E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0248E+02,2, 1,3652E+00,5, 1,0000E+03
12197,908;702,35000;4,00;4,00;;b'0, 7,0235E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0235E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0235E+02,2, 1,3652E+00,5, 1,0000E+03
12198,908;702,21000;4,00;4,00;;b'0, 7,0221E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0221E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0221E+02,2, 1,3652E+00,5, 1,0000E+03
12199,909;702,09000;4,00;4,00;;b'0, 7,0209E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0209E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0209E+02,2, 1,3652E+00,5, 1,0000E+03
12200,909;701,97000;4,00;4,00;;b'0, 7,0197E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0197E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0197E+02,2, 1,3652E+00,5, 1,0000E+03
12201,911;701,85000;4,00;4,00;;b'0, 7,0185E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0185E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0185E+02,2, 1,3652E+00,5, 1,0000E+03
12202,912;701,73000;4,00;4,00;;b'0, 7,0173E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0173E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0173E+02,2, 1,3652E+00,5, 1,0000E+03
12203,913;701,62000;4,00;4,00;;b'0, 7,0162E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0162E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0162E+02,2, 1,3652E+00,5, 1,0000E+03
12204,913;701,48000;4,00;4,00;;b'0, 7,0148E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0148E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0148E+02,2, 1,3652E+00,5, 1,0000E+03
12205,913;701,33000;4,00;4,00;;b'0, 7,0133E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0133E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0133E+02,2, 1,3652E+00,5, 1,0000E+03
12206,915;701,26000;4,00;4,00;;b'0, 7,0126E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0126E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0126E+02,2, 1,3652E+00,5, 1,0000E+03
12207,915;701,13000;4,00;4,00;;b'0, 7,0113E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0113E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0113E+02,2, 1,3652E+00,5, 1,0000E+03
12208,917;700,97000;4,00;4,00;;b'0, 7,0097E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0097E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0097E+02,2, 1,3652E+00,5, 1,0000E+03
12209,917;700,83000;4,00;4,00;;b'0, 7,0083E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0083E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0083E+02,2, 1,3652E+00,5, 1,0000E+03
12210,918;700,73000;4,00;4,00;;b'0, 7,0073E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0073E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0073E+02,2, 1,3652E+00,5, 1,0000E+03
12211,920;700,60000;4,00;4,00;;b'0, 7,0060E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0060E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0060E+02,2, 1,3652E+00,5, 1,0000E+03
12212,921;700,48000;4,00;4,00;;b'0, 7,0048E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0048E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0048E+02,2, 1,3652E+00,5, 1,0000E+03
12213,922;700,35000;4,00;4,00;;b'0, 7,0035E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0035E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0035E+02,2, 1,3652E+00,5, 1,0000E+03
12214,923;700,23000;4,00;4,00;;b'0, 7,0023E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0023E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0023E+02,2, 1,3652E+00,5, 1,0000E+03
12215,923;700,10000;4,00;4,00;;b'0, 7,0010E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 7,0010E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 7,0010E+02,2, 1,3652E+00,5, 1,0000E+03
12216,925;699,99000;4,00;4,00;;b'0, 6,9999E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9999E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9999E+02,2, 1,3652E+00,5, 1,0000E+03
12217,926;699,89000;4,00;4,00;;b'0, 6,9989E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9989E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9989E+02,2, 1,3652E+00,5, 1,0000E+03
12218,927;699,76000;4,00;4,00;;b'0, 6,9976E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9976E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9976E+02,2, 1,3652E+00,5, 1,0000E+03
12219,928;699,63000;4,00;4,00;;b'0, 6,9963E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9963E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9963E+02,2, 1,3652E+00,5, 1,0000E+03
12220,928;699,50000;4,00;4,00;;b'0, 6,9950E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9950E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9950E+02,2, 1,3652E+00,5, 1,0000E+03
12221,929;699,37000;4,00;4,00;;b'0, 6,9937E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9937E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9937E+02,2, 1,3652E+00,5, 1,0000E+03
12222,929;699,25000;4,00;4,00;;b'0, 6,9925E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9925E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9925E+02,2, 1,3652E+00,5, 1,0000E+03
12223,929;699,13000;4,00;4,00;;b'0, 6,9913E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9913E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9913E+02,2, 1,3652E+00,5, 1,0000E+03
12224,931;699,02000;4,00;4,00;;b'0, 6,9902E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9902E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9902E+02,2, 1,3652E+00,5, 1,0000E+03
12225,931;698,90000;4,00;4,00;;b'0, 6,9890E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9890E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9890E+02,2, 1,3652E+00,5, 1,0000E+03
12226,932;698,77000;4,00;4,00;;b'0, 6,9877E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9877E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9877E+02,2, 1,3652E+00,5, 1,0000E+03
12227,933;698,64000;4,00;4,00;;b'0, 6,9864E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9864E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9864E+02,2, 1,3652E+00,5, 1,0000E+03
12228,934;698,51000;4,00;4,00;;b'0, 6,9851E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9851E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9851E+02,2, 1,3652E+00,5, 1,0000E+03
12229,935;698,38000;4,00;4,00;;b'0, 6,9838E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9838E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9838E+02,2, 1,3652E+00,5, 1,0000E+03
12230,935;698,26000;4,00;4,00;;b'0, 6,9826E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9826E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9826E+02,2, 1,3652E+00,5, 1,0000E+03
12231,936;698,15000;4,00;4,00;;b'0, 6,9815E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9815E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9815E+02,2, 1,3652E+00,5, 1,0000E+03
12232,936;698,04000;4,00;4,00;;b'0, 6,9804E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9804E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9804E+02,2, 1,3652E+00,5, 1,0000E+03
12233,937;697,91000;4,00;4,00;;b'0, 6,9791E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9791E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9791E+02,2, 1,3652E+00,5, 1,0000E+03
12234,937;697,82000;4,00;4,00;;b'0, 6,9782E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9782E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9782E+02,2, 1,3652E+00,5, 1,0000E+03
12235,938;697,71000;4,00;4,00;;b'0, 6,9771E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9771E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9771E+02,2, 1,3652E+00,5, 1,0000E+03
12236,940;697,58000;4,00;4,00;;b'0, 6,9758E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9758E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9758E+02,2, 1,3652E+00,5, 1,0000E+03
12237,941;697,46000;4,00;4,00;;b'0, 6,9746E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9746E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9746E+02,2, 1,3652E+00,5, 1,0000E+03
12238,942;697,32000;4,00;4,00;;b'0, 6,9732E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9732E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9732E+02,2, 1,3652E+00,5, 1,0000E+03
12239,943;697,19000;4,00;4,00;;b'0, 6,9719E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9719E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9719E+02,2, 1,3652E+00,5, 1,0000E+03
12240,944;697,07000;4,00;4,00;;b'0, 6,9707E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9707E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9707E+02,2, 1,3652E+00,5, 1,0000E+03
12241,944;696,93000;4,00;4,00;;b'0, 6,9693E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9693E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9693E+02,2, 1,3652E+00,5, 1,0000E+03
12242,944;696,79000;4,00;4,00;;b'0, 6,9679E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9679E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9679E+02,2, 1,3652E+00,5, 1,0000E+03
12243,945;696,67000;4,00;4,00;;b'0, 6,9667E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 6,9667E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 6,9667E+02,2, 1,3652E+00,5, 1,0000E+03
