Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;response
57,321;26,73700;10,00;5,63;;0, 2,6737E+01,2, 1,3652E+00,5, 1,0000E+03
58,331;26,73800;10,00;5,63;;0, 2,6738E+01,2, 1,3652E+00,5, 1,0000E+03
59,333;26,73800;10,00;5,63;;0, 2,6738E+01,2, 1,3652E+00,5, 1,0000E+03
60,343;26,73900;10,00;5,63;;0, 2,6739E+01,2, 1,3652E+00,5, 1,0000E+03
61,344;26,74300;10,00;5,63;;0, 2,6743E+01,2, 1,3652E+00,5, 1,0000E+03
62,345;26,73600;10,00;5,63;;0, 2,6736E+01,2, 1,3652E+00,5, 1,0000E+03
63,345;26,73300;10,00;5,63;;0, 2,6733E+01,2, 1,3652E+00,5, 1,0000E+03
64,347;26,74000;10,00;5,63;;0, 2,6740E+01,2, 1,3652E+00,5, 1,0000E+03
65,350;26,73800;10,00;5,63;;0, 2,6738E+01,2, 1,3652E+00,5, 1,0000E+03
66,350;26,73600;10,00;5,63;;0, 2,6736E+01,2, 1,3652E+00,5, 1,0000E+03
67,359;26,73400;10,00;5,63;;0, 2,6734E+01,2, 1,3652E+00,5, 1,0000E+03
68,363;26,73600;10,00;5,63;;0, 2,6736E+01,2, 1,3652E+00,5, 1,0000E+03
