Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Dauer bis Druckstabilitaet_s;raw;resp;response
627,730;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
628,730;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
629,730;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
630,730;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
631,731;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
632,732;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
633,733;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
634,734;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
635,734;955,28000;0,00;5,00;;b'0, 9,5528E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5528E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5528E+02,2, 1,3652E+00,5, 1,0000E+03
636,735;955,30000;0,00;5,00;;b'0, 9,5530E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5530E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5530E+02,2, 1,3652E+00,5, 1,0000E+03
637,736;955,30000;0,00;5,00;;b'0, 9,5530E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5530E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5530E+02,2, 1,3652E+00,5, 1,0000E+03
638,736;955,28000;0,00;5,00;;b'0, 9,5528E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5528E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5528E+02,2, 1,3652E+00,5, 1,0000E+03
639,738;955,29000;0,00;5,00;;b'0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03
640,739;955,29000;0,00;5,00;;b'0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03
641,740;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
642,741;955,25000;0,00;5,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
643,741;955,27000;0,00;5,00;;b'0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
644,742;955,29000;0,00;5,00;;b'0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5529E+02,2, 1,3652E+00,5, 1,0000E+03
645,743;955,27000;0,00;5,00;;b'0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
646,744;955,27000;0,00;5,00;;b'0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
647,744;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
648,745;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
649,746;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
650,748;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
651,748;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
652,750;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
653,751;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
654,753;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
655,753;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
656,754;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
657,754;955,26000;0,00;5,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
658,754;955,25000;0,00;5,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
659,755;955,25000;0,00;5,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
660,756;955,25000;0,00;5,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
661,757;955,25000;0,00;5,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
662,758;955,25000;0,00;5,00;59,262;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
663,758;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
664,971;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
665,972;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
666,972;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
667,973;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
668,973;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
669,974;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
670,974;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
671,975;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
672,975;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
673,976;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
674,977;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
675,979;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
676,979;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
677,979;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
678,981;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
679,982;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
680,983;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
681,984;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
682,984;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
683,986;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
684,986;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
685,988;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
686,989;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
687,989;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
688,991;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
689,992;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
690,993;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
691,993;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
692,993;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
693,994;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
694,996;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
695,996;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
696,997;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
697,998;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
698,999;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
700,001;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
701,002;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
702,004;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
703,005;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
704,007;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
705,008;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
706,008;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
707,010;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
708,011;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
709,011;955,27000;0,00;4,50;;b'0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
710,013;955,27000;0,00;4,50;;b'0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
711,014;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
712,014;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
713,016;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
714,016;955,27000;0,00;4,50;;b'0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5527E+02,2, 1,3652E+00,5, 1,0000E+03
715,017;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
716,018;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
717,018;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
718,019;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
719,020;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
720,020;955,25000;0,00;4,50;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
721,021;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
722,022;955,26000;0,00;4,50;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
723,024;955,26000;0,00;4,50;59,266;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
724,025;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
725,233;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
726,234;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
727,235;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
728,235;955,26000;0,00;4,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
729,236;955,26000;0,00;4,00;;b'0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5526E+02,2, 1,3652E+00,5, 1,0000E+03
730,237;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
731,238;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
732,239;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
733,241;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
734,242;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
735,244;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
736,245;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
737,245;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
738,246;955,25000;0,00;4,00;;b'0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03\r\n';"0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
";0, 9,5525E+02,2, 1,3652E+00,5, 1,0000E+03
