Zeit_s;Druck_mBar;V_Durchlass;V_Einlass;Modus;Dauer bis Druckstabilitaet_s
6934,627;0,00109;10;1,5;Einlass;
6935,629;0,00109;10;1,5;Einlass;
6936,629;0,00109;10;1,5;Einlass;
6937,629;0,00109;10;1,5;Einlass;
6938,63;0,00109;10;1,5;Einlass;
6939,63;0,00109;10;1,5;Einlass;
6940,631;0,00109;10;1,5;Einlass;
6941,632;0,00109;10;1,5;Einlass;
6942,632;0,00109;10;1,5;Einlass;
6943,634;0,00109;10;1,5;Einlass;
6944,635;0,00109;10;1,5;Einlass;
6945,636;0,00109;10;1,5;Einlass;
6946,637;0,00109;10;1,5;Einlass;
6947,638;0,00109;10;1,5;Einlass;
6948,639;0,00109;10;1,5;Einlass;
6949,64;0,00109;10;1,5;Einlass;
6950,642;0,00109;10;1,5;Einlass;
6951,642;0,00109;10;1,5;Einlass;
6952,642;0,00109;10;1,5;Einlass;
6953,644;0,00109;10;1,5;Einlass;
6954,645;0,00109;10;1,5;Einlass;
6955,647;0,00109;10;1,5;Einlass;
6956,647;0,00109;10;1,5;Einlass;
6957,649;0,00109;10;1,5;Einlass;
6958,649;0,00109;10;1,5;Einlass;
6959,649;0,00109;10;1,5;Einlass;
6960,651;0,00109;10;1,5;Einlass;
6961,652;0,00109;10;1,5;Einlass;
6962,653;0,00109;10;1,5;Einlass;
6963,654;0,00109;10;1,5;Einlass;
6964,656;0,00109;10;1,5;Einlass;
6965,657;0,00109;10;1,5;Einlass;
6966,658;0,00109;10;1,5;Einlass;
6967,658;0,00109;10;1,5;Einlass;
6968,659;0,00109;10;1,5;Einlass;
6969,66;0,00109;10;1,5;Einlass;
6970,661;0,00109;10;1,5;Einlass;
6971,661;0,00109;10;1,5;Einlass;
6972,662;0,00109;10;1,5;Einlass;
6973,663;0,00109;10;1,5;Einlass;
6974,664;0,00109;10;1,5;Einlass;
6975,665;0,00109;10;1,5;Einlass;
6976,665;0,00109;10;1,5;Einlass;
6977,667;0,00109;10;1,5;Einlass;
6978,668;0,00109;10;1,5;Einlass;
6979,669;0,00109;10;1,5;Einlass;
6980,669;0,00109;10;1,5;Einlass;
6981,671;0,00109;10;1,5;Einlass;
6982,672;0,00109;10;1,5;Einlass;
6983,672;0,00109;10;1,5;Einlass;
6984,672;0,00108;10;1,5;Einlass;
6985,673;0,00108;10;1,5;Einlass;
6986,673;0,00108;10;1,5;Einlass;
6987,674;0,00108;10;1,5;Einlass;
6988,675;0,00108;10;1,5;Einlass;
6989,675;0,00109;10;1,5;Einlass;
6990,676;0,00109;10;1,5;Einlass;
6991,677;0,00109;10;1,5;Einlass;
6992,677;0,00109;10;1,5;Einlass;
6993,678;0,00109;10;1,5;Einlass;
6994,679;0,00108;10;1,5;Einlass;
6995,679;0,00109;10;1,5;Einlass;
6996,681;0,00109;10;1,5;Einlass;
6997,682;0,00109;10;1,5;Einlass;
6998,683;0,00109;10;1,5;Einlass;
6999,684;0,00109;10;1,5;Einlass;
7000,684;0,00109;10;1,5;Einlass;
7001,685;0,00109;10;1,5;Einlass;
7002,685;0,00109;10;1,5;Einlass;
7003,686;0,00109;10;1,5;Einlass;
7004,687;0,00109;10;1,5;Einlass;
7005,687;0,00108;10;1,5;Einlass;
7006,688;0,00109;10;1,5;Einlass;
7007,689;0,00108;10;1,5;Einlass;
7008,689;0,00109;10;1,5;Einlass;
7009,689;0,00109;10;1,5;Einlass;
7010,689;0,00109;10;1,5;Einlass;
7011,689;0,00108;10;1,5;Einlass;
7012,689;0,00107;10;1,5;Einlass;
7013,691;0,00108;10;1,5;Einlass;
7014,692;0,00109;10;1,5;Einlass;
7015,692;0,00109;10;1,5;Einlass;
7016,693;0,00109;10;1,5;Einlass;
7017,694;0,00109;10;1,5;Einlass;
7018,695;0,00109;10;1,5;Einlass;
7019,695;0,00109;10;1,5;Einlass;
7020,696;0,00108;10;1,5;Einlass;
7021,698;0,00108;10;1,5;Einlass;
7022,699;0,00109;10;1,5;Einlass;
7023,7;0,00109;10;1,5;Einlass;
7024,702;0,00109;10;1,5;Einlass;
7025,702;0,00108;10;1,5;Einlass;
7026,703;0,00108;10;1,5;Einlass;
7027,704;0,00109;10;1,5;Einlass;
7028,705;0,00109;10;1,5;Einlass;
7029,706;0,00109;10;1,5;Einlass;
7030,707;0,00109;10;1,5;Einlass;
7031,708;0,00109;10;1,5;Einlass;
7032,709;0,00109;10;1,5;Einlass;
7033,71;0,00109;10;1,5;Einlass;
7034,711;0,00109;10;1,5;Einlass;
7035,713;0,00109;10;1,5;Einlass;
7036,714;0,00108;10;1,5;Einlass;
7037,715;0,00108;10;1,5;Einlass;
7038,716;0,00108;10;1,5;Einlass;
7039,717;0,00109;10;1,5;Einlass;
7040,718;0,00109;10;1,5;Einlass;
7041,718;0,00108;10;1,5;Einlass;
7042,718;0,00108;10;1,5;Einlass;
7043,719;0,00108;10;1,5;Einlass;
7044,72;0,00109;10;1,5;Einlass;
7045,72;0,00109;10;1,5;Einlass;
7046,721;0,00109;10;1,5;Einlass;
7047,722;0,00107;10;1,5;Einlass;
7048,723;0,00106;10;1,5;Einlass;
7049,724;0,00106;10;1,5;Einlass;
7050,724;0,00107;10;1,5;Einlass;
7051,725;0,00107;10;1,5;Einlass;
7052,725;0,00107;10;1,5;Einlass;
7053,726;0,00108;10;1,5;Einlass;
7054,726;0,00107;10;1,5;Einlass;
7055,726;0,00106;10;1,5;Einlass;
7056,727;0,00107;10;1,5;Einlass;
7057,728;0,00108;10;1,5;Einlass;
7058,73;0,00107;10;1,5;Einlass;
7059,73;0,00108;10;1,5;Einlass;
7060,732;0,00108;10;1,5;Einlass;
7061,733;0,00108;10;1,5;Einlass;
7062,734;0,00107;10;1,5;Einlass;
7063,735;0,00106;10;1,5;Einlass;
7064,735;0,00105;10;1,5;Einlass;
7065,736;0,00105;10;1,5;Einlass;
7066,737;0,00105;10;1,5;Einlass;
7067,738;0,00106;10;1,5;Einlass;
7068,74;0,00107;10;1,5;Einlass;
7069,74;0,00107;10;1,5;Einlass;
7070,74;0,00106;10;1,5;Einlass;
7071,741;0,00107;10;1,5;Einlass;
7072,742;0,00106;10;1,5;Einlass;
7073,742;0,00106;10;1,5;Einlass;
7074,743;0,00106;10;1,5;Einlass;
7075,744;0,00105;10;1,5;Einlass;
7076,746;0,00105;10;1,5;Einlass;
7077,746;0,00105;10;1,5;Einlass;
7078,747;0,00105;10;1,5;Einlass;
7079,748;0,00106;10;1,5;Einlass;
7080,749;0,00107;10;1,5;Einlass;
7081,75;0,00106;10;1,5;Einlass;
7082,751;0,00106;10;1,5;Einlass;
7083,752;0,00106;10;1,5;Einlass;
7084,754;0,00106;10;1,5;Einlass;
7085,755;0,00105;10;1,5;Einlass;
7086,756;0,00105;10;1,5;Einlass;
7087,756;0,00105;10;1,5;Einlass;
7088,757;0,00104;10;1,5;Einlass;
7089,758;0,00104;10;1,5;Einlass;
7090,759;0,00105;10;1,5;Einlass;
7091,76;0,00105;10;1,5;Einlass;
7092,761;0,00105;10;1,5;Einlass;
7093,762;0,00105;10;1,5;Einlass;
7094,763;0,00106;10;1,5;Einlass;
7095,763;0,00107;10;1,5;Einlass;
7096,764;0,00106;10;1,5;Einlass;
7097,766;0,00105;10;1,5;Einlass;
7098,766;0,00105;10;1,5;Einlass;
7099,767;0,00105;10;1,5;Einlass;
7100,768;0,00105;10;1,5;Einlass;
7101,768;0,00105;10;1,5;Einlass;
7102,769;0,00105;10;1,5;Einlass;
7103,771;0,00105;10;1,5;Einlass;
7104,771;0,00105;10;1,5;Einlass;
7105,771;0,00105;10;1,5;Einlass;
7106,771;0,00105;10;1,5;Einlass;
7107,772;0,00105;10;1,5;Einlass;
7108,772;0,00105;10;1,5;Einlass;
7109,774;0,00105;10;1,5;Einlass;
7110,776;0,00105;10;1,5;Einlass;
7111,777;0,00105;10;1,5;Einlass;
7112,777;0,00105;10;1,5;Einlass;
7113,778;0,00105;10;1,5;Einlass;
7114,779;0,00105;10;1,5;Einlass;
7115,781;0,00105;10;1,5;Einlass;
7116,781;0,00105;10;1,5;Einlass;
7117,781;0,00105;10;1,5;Einlass;
7118,782;0,00105;10;1,5;Einlass;
7119,782;0,00105;10;1,5;Einlass;
7120,782;0,00105;10;1,5;Einlass;
7121,784;0,00105;10;1,5;Einlass;
7122,784;0,00105;10;1,5;Einlass;
7123,784;0,00105;10;1,5;Einlass;
7124,785;0,00105;10;1,5;Einlass;
7125,786;0,00105;10;1,5;Einlass;
7126,786;0,00105;10;1,5;Einlass;
7127,787;0,00105;10;1,5;Einlass;
7128,788;0,00105;10;1,5;Einlass;
7129,79;0,00105;10;1,5;Einlass;
7130,791;0,00105;10;1,5;Einlass;
7131,791;0,00105;10;1,5;Einlass;
7132,792;0,00105;10;1,5;Einlass;
7133,792;0,00105;10;1,5;Einlass;
7134,794;0,00105;10;1,5;Einlass;
7135,795;0,00105;10;1,5;Einlass;
7136,795;0,00105;10;1,5;Einlass;
7137,797;0,00105;10;1,5;Einlass;
7138,798;0,00105;10;1,5;Einlass;
7139,799;0,00105;10;1,5;Einlass;
7140,8;0,00105;10;1,5;Einlass;
7141,801;0,00105;10;1,5;Einlass;
7142,802;0,00105;10;1,5;Einlass;
7143,803;0,00105;10;1,5;Einlass;
7144,804;0,00105;10;1,5;Einlass;
7145,805;0,00104;10;1,5;Einlass;
7146,806;0,00104;10;1,5;Einlass;
7147,808;0,00105;10;1,5;Einlass;
7148,809;0,00105;10;1,5;Einlass;
7149,809;0,00105;10;1,5;Einlass;
7150,811;0,00105;10;1,5;Einlass;
7151,812;0,00105;10;1,5;Einlass;
7152,813;0,00105;10;1,5;Einlass;
7153,813;0,00105;10;1,5;Einlass;
7154,815;0,00105;10;1,5;Einlass;
7155,815;0,00105;10;1,5;Einlass;
7156,817;0,00105;10;1,5;Einlass;
7157,818;0,00105;10;1,5;Einlass;
7158,819;0,00105;10;1,5;Einlass;
7159,82;0,00105;10;1,5;Einlass;
7160,82;0,00105;10;1,5;Einlass;
7161,821;0,00105;10;1,5;Einlass;
7162,822;0,00104;10;1,5;Einlass;
7163,822;0,00104;10;1,5;Einlass;
7164,823;0,00105;10;1,5;Einlass;
7165,824;0,00105;10;1,5;Einlass;
7166,825;0,00105;10;1,5;Einlass;
7167,825;0,00105;10;1,5;Einlass;
7168,826;0,00105;10;1,5;Einlass;
7169,827;0,00105;10;1,5;Einlass;
7170,828;0,00105;10;1,5;Einlass;
7171,83;0,00104;10;1,5;Einlass;
7172,83;0,00104;10;1,5;Einlass;
7173,831;0,00105;10;1,5;Einlass;
7174,832;0,00105;10;1,5;Einlass;
7175,833;0,00105;10;1,5;Einlass;
7176,834;0,00105;10;1,5;Einlass;
7177,836;0,00105;10;1,5;Einlass;
7178,836;0,00105;10;1,5;Einlass;
7179,837;0,00105;10;1,5;Einlass;
7180,838;0,00103;10;1,5;Einlass;
7181,839;0,00102;10;1,5;Einlass;
7182,84;0,00101;10;1,5;Einlass;
7183,841;0,00101;10;1,5;Einlass;
7184,842;0,00102;10;1,5;Einlass;
7185,843;0,00102;10;1,5;Einlass;
7186,844;0,00101;10;1,5;Einlass;
7187,844;0,00102;10;1,5;Einlass;
7188,844;0,00103;10;1,5;Einlass;
7189,845;0,00104;10;1,5;Einlass;
7190,846;0,00104;10;1,5;Einlass;
7191,846;0,00104;10;1,5;Einlass;
7192,846;0,00103;10;1,5;Einlass;
7193,848;0,00102;10;1,5;Einlass;
7194,849;0,00101;10;1,5;Einlass;
7195,85;0,00101;10;1,5;Einlass;
7196,851;0,00102;10;1,5;Einlass;
7197,852;0,00102;10;1,5;Einlass;
7198,853;0,00102;10;1,5;Einlass;
7199,854;0,00101;10;1,5;Einlass;
7200,854;0,00103;10;1,5;Einlass;
7201,855;0,00103;10;1,5;Einlass;
7202,857;0,00102;10;1,5;Einlass;
7203,858;0,00103;10;1,5;Einlass;
7204,858;0,00103;10;1,5;Einlass;
7205,86;0,00104;10;1,5;Einlass;
7206,86;0,00102;10;1,5;Einlass;
7207,862;0,00103;10;1,5;Einlass;
7208,862;0,00102;10;1,5;Einlass;
7209,863;0,00101;10;1,5;Einlass;
7210,863;0,00102;10;1,5;Einlass;
7211,864;0,00102;10;1,5;Einlass;
7212,865;0,00102;10;1,5;Einlass;
7213,866;0,00102;10;1,5;Einlass;
7214,867;0,00102;10;1,5;Einlass;
7215,868;0,00102;10;1,5;Einlass;
7216,868;0,00102;10;1,5;Einlass;
7217,869;0,00102;10;1,5;Einlass;
7218,87;0,00103;10;1,5;Einlass;
7219,87;0,00102;10;1,5;Einlass;
7220,871;0,00101;10;1,5;Einlass;
7221,871;0,00101;10;1,5;Einlass;
7222,872;0,00101;10;1,5;Einlass;
7223,874;0,00101;10;1,5;Einlass;
7224,874;0,00101;10;1,5;Einlass;
7225,875;0,00101;10;1,5;Einlass;
7226,875;0,00101;10;1,5;Einlass;
7227,877;0,00101;10;1,5;Einlass;
7228,877;0,001;10;1,5;Einlass;
7229,878;0,001;10;1,5;Einlass;
7230,878;0,00101;10;1,5;Einlass;
7231,879;0,00101;10;1,5;Einlass;
7232,879;0,00101;10;1,5;Einlass;
7233,879;0,001;10;1,5;Einlass;
7234,881;0,00101;10;1,5;Einlass;
7235,882;0,00101;10;1,5;Einlass;
7236,884;0,00101;10;1,5;Einlass;
7237,885;0,00101;10;1,5;Einlass;
7238,885;0,00101;10;1,5;Einlass;
7239,887;0,00101;10;1,5;Einlass;
7240,888;0,00102;10;1,5;Einlass;
7241,889;0,00102;10;1,5;Einlass;
7242,89;0,00101;10;1,5;Einlass;
7243,891;0,00101;10;1,5;Einlass;
7244,893;0,00101;10;1,5;Einlass;
7245,894;0,00101;10;1,5;Einlass;
7246,895;0,00101;10;1,5;Einlass;
7247,895;0,00101;10;1,5;Einlass;
7248,896;0,00101;10;1,5;Einlass;
7249,896;0,00101;10;1,5;Einlass;
7250,898;0,00101;10;1,5;Einlass;
7251,898;0,001;10;1,5;Einlass;
7252,9;0,001;10;1,5;Einlass;
7253,9;0,00101;10;1,5;Einlass;
7254,901;0,00101;10;1,5;Einlass;
7255,901;0,00101;10;1,5;Einlass;
7256,903;0,001;10;1,5;Einlass;
7257,904;0,001;10;1,5;Einlass;
7258,906;0,001;10;1,5;Einlass;
7259,907;0,001;10;1,5;Einlass;
7260,908;0,00101;10;1,5;Einlass;
7261,91;0,001;10;1,5;Einlass;
7262,911;0,001;10;1,5;Einlass;
7263,912;0,001;10;1,5;Einlass;
7264,914;0,00101;10;1,5;Einlass;
7265,914;0,00101;10;1,5;Einlass;
7266,915;0,001;10;1,5;Einlass;
7267,916;0,001;10;1,5;Einlass;
7268,916;0,00101;10;1,5;Einlass;
7269,918;0,00101;10;1,5;Einlass;
7270,918;0,00101;10;1,5;Einlass;
7271,919;0,00101;10;1,5;Einlass;
7272,92;0,00101;10;1,5;Einlass;
7273,921;0,00101;10;1,5;Einlass;
7274,921;0,00101;10;1,5;Einlass;
7275,921;0,001;10;1,5;Einlass;
7276,922;0,001;10;1,5;Einlass;
7277,923;0,001;10;1,5;Einlass;
7278,923;0,001;10;1,5;Einlass;
7279,923;0,001;10;1,5;Einlass;
7280,923;0,001;10;1,5;Einlass;
7281,924;0,001;10;1,5;Einlass;
7282,925;0,001;10;1,5;Einlass;
7283,926;0,00101;10;1,5;Einlass;
7284,926;0,001;10;1,5;Einlass;
7285,926;0,001;10;1,5;Einlass;
7286,928;0,001;10;1,5;Einlass;
7287,929;0,00099;10;1,5;Einlass;
7288,93;0,00099;10;1,5;Einlass;
7289,931;0,001;10;1,5;Einlass;
7290,932;0,001;10;1,5;Einlass;
7291,933;0,001;10;1,5;Einlass;
7292,933;0,00101;10;1,5;Einlass;
7293,933;0,00101;10;1,5;Einlass;
7294,934;0,00101;10;1,5;Einlass;
7295,935;0,00101;10;1,5;Einlass;
7296,935;0,00101;10;1,5;Einlass;
7297,936;0,001;10;1,5;Einlass;
7298,937;0,001;10;1,5;Einlass;
7299,938;0,00101;10;1,5;Einlass;
7300,939;0,00101;10;1,5;Einlass;
7301,94;0,00101;10;1,5;Einlass;
7302,94;0,00101;10;1,5;Einlass;
7303,94;0,001;10;1,5;Einlass;
7304,941;0,00101;10;1,5;Einlass;
7305,942;0,00101;10;1,5;Einlass;
7306,943;0,00101;10;1,5;Einlass;
7307,944;0,00101;10;1,5;Einlass;
7308,946;0,00101;10;1,5;Einlass;
7309,947;0,001;10;1,5;Einlass;
7310,949;0,001;10;1,5;Einlass;
7311,949;0,00099;10;1,5;Einlass;
7312,95;0,00098;10;1,5;Einlass;
7313,95;0,00098;10;1,5;Einlass;
7314,951;0,00098;10;1,5;Einlass;
7315,951;0,00097;10;1,5;Einlass;
7316,952;0,00097;10;1,5;Einlass;
7317,954;0,00099;10;1,5;Einlass;
7318,955;0,00099;10;1,5;Einlass;
7319,955;0,001;10;1,5;Einlass;
7320,955;0,001;10;1,5;Einlass;
7321,956;0,001;10;1,5;Einlass;
7322,956;0,00098;10;1,5;Einlass;
7323,957;0,00099;10;1,5;Einlass;
7324,957;0,001;10;1,5;Einlass;
7325,959;0,00099;10;1,5;Einlass;
7326,959;0,00098;10;1,5;Einlass;
7327,959;0,00097;10;1,5;Einlass;
7328,961;0,00098;10;1,5;Einlass;
7329,961;0,00099;10;1,5;Einlass;
7330,962;0,00098;10;1,5;Einlass;
7331,964;0,00098;10;1,5;Einlass;
7332,965;0,00099;10;1,5;Einlass;
7333,967;0,001;10;1,5;Einlass;
7334,968;0,00099;10;1,5;Einlass;
7335,969;0,00098;10;1,5;Einlass;
7336,97;0,00097;10;1,5;Einlass;
7337,97;0,00098;10;1,5;Einlass;
7338,972;0,00098;10;1,5;Einlass;
7339,973;0,00099;10;1,5;Einlass;
7340,973;0,00099;10;1,5;Einlass;
7341,974;0,00099;10;1,5;Einlass;
7342,975;0,00098;10;1,5;Einlass;
7343,975;0,00099;10;1,5;Einlass;
7344,976;0,00098;10;1,5;Einlass;
7345,976;0,00097;10;1,5;Einlass;
7346,976;0,00097;10;1,5;Einlass;
7347,977;0,00097;10;1,5;Einlass;
7348,978;0,00097;10;1,5;Einlass;
7349,979;0,00096;10;1,5;Einlass;
7350,98;0,00096;10;1,5;Einlass;
7351,98;0,00096;10;1,5;Einlass;
7352,981;0,00097;10;1,5;Einlass;
7353,982;0,00097;10;1,5;Einlass;
7354,982;0,00097;10;1,5;Einlass;
7355,983;0,00097;10;1,5;Einlass;
7356,984;0,00097;10;1,5;Einlass;
7357,986;0,00096;10;1,5;Einlass;
7358,987;0,00096;10;1,5;Einlass;
7359,988;0,00097;10;1,5;Einlass;
7360,989;0,00097;10;1,5;Einlass;
7361,99;0,00097;10;1,5;Einlass;
7362,991;0,00096;10;1,5;Einlass;
7363,992;0,00097;10;1,5;Einlass;
7364,992;0,00096;10;1,5;Einlass;
7365,993;0,00096;10;1,5;Einlass;
7366,993;0,00096;10;1,5;Einlass;
7367,994;0,00096;10;1,5;Einlass;
7368,995;0,00097;10;1,5;Einlass;
7369,996;0,00097;10;1,5;Einlass;
7370,997;0,00097;10;1,5;Einlass;
7371,997;0,00097;10;1,5;Einlass;
7372,999;0,00096;10;1,5;Einlass;
7374;0,00096;10;1,5;Einlass;
7375;0,00096;10;1,5;Einlass;
7376,002;0,00096;10;1,5;Einlass;
7377,003;0,00096;10;1,5;Einlass;
7378,004;0,00097;10;1,5;Einlass;
7379,006;0,00096;10;1,5;Einlass;
7380,006;0,00096;10;1,5;Einlass;
7381,007;0,00096;10;1,5;Einlass;
7382,008;0,00096;10;1,5;Einlass;
7383,009;0,00096;10;1,5;Einlass;
7384,011;0,00096;10;1,5;Einlass;
7385,012;0,00098;10;1,5;Einlass;
7386,013;0,00097;10;1,5;Einlass;
7387,015;0,00097;10;1,5;Einlass;
7388,015;0,00096;10;1,5;Einlass;
7389,015;0,00096;10;1,5;Einlass;
7390,017;0,00096;10;1,5;Einlass;
7391,017;0,00096;10;1,5;Einlass;
7392,018;0,00096;10;1,5;Einlass;
7393,02;0,00096;10;1,5;Einlass;
7394,021;0,00096;10;1,5;Einlass;
7395,021;0,00096;10;1,5;Einlass;
7396,021;0,00096;10;1,5;Einlass;
7397,022;0,00096;10;1,5;Einlass;
7398,023;0,00096;10;1,5;Einlass;
7399,025;0,00096;10;1,5;Einlass;
7400,025;0,00096;10;1,5;Einlass;
7401,026;0,00096;10;1,5;Einlass;
7402,027;0,00096;10;1,5;Einlass;
7403,027;0,00096;10;1,5;Einlass;
7404,029;0,00096;10;1,5;Einlass;
7405,03;0,00096;10;1,5;Einlass;
7406,032;0,00096;10;1,5;Einlass;
7407,033;0,00096;10;1,5;Einlass;
7408,034;0,00096;10;1,5;Einlass;
7409,035;0,00097;10;1,5;Einlass;
7410,035;0,00096;10;1,5;Einlass;
7411,036;0,00096;10;1,5;Einlass;
7412,037;0,00096;10;1,5;Einlass;
7413,038;0,00096;10;1,5;Einlass;
7414,038;0,00096;10;1,5;Einlass;
7415,04;0,00096;10;1,5;Einlass;
7416,041;0,00096;10;1,5;Einlass;
7417,042;0,00096;10;1,5;Einlass;
7418,042;0,00096;10;1,5;Einlass;
7419,042;0,00096;10;1,5;Einlass;
7420,044;0,00096;10;1,5;Einlass;
7421,044;0,00096;10;1,5;Einlass;
7422,044;0,00096;10;1,5;Einlass;
7423,045;0,00096;10;1,5;Einlass;
7424,045;0,00096;10;1,5;Einlass;
7425,046;0,00096;10;1,5;Einlass;
7426,046;0,00096;10;1,5;Einlass;
7427,047;0,00096;10;1,5;Einlass;
7428,047;0,00096;10;1,5;Einlass;
7429,049;0,00096;10;1,5;Einlass;
7430,05;0,00096;10;1,5;Einlass;
7431,051;0,00096;10;1,5;Einlass;
7432,052;0,00096;10;1,5;Einlass;
7433,053;0,00096;10;1,5;Einlass;
7434,053;0,00096;10;1,5;Einlass;
7435,054;0,00096;10;1,5;Einlass;
7436,055;0,00096;10;1,5;Einlass;
7437,056;0,00096;10;1,5;Einlass;
7438,056;0,00096;10;1,5;Einlass;
7439,056;0,00096;10;1,5;Einlass;
7440,057;0,00096;10;1,5;Einlass;
7441,059;0,00096;10;1,5;Einlass;
7442,06;0,00096;10;1,5;Einlass;1
7443,062;0,00097;10;1;Einlass;
7444,063;0,00097;10;1;Einlass;
7445,063;0,00097;10;1;Einlass;
7446,064;0,00096;10;1;Einlass;
7447,064;0,00096;10;1;Einlass;
7448,065;0,00096;10;1;Einlass;
7449,066;0,00096;10;1;Einlass;
7450,068;0,00096;10;1;Einlass;
7451,069;0,00096;10;1;Einlass;
7452,07;0,00096;10;1;Einlass;
7453,07;0,00096;10;1;Einlass;
7454,072;0,00096;10;1;Einlass;
7455,073;0,00096;10;1;Einlass;
7456,075;0,00096;10;1;Einlass;
7457,076;0,00095;10;1;Einlass;
7458,078;0,00096;10;1;Einlass;
7459,079;0,00096;10;1;Einlass;
7460,08;0,00096;10;1;Einlass;
7461,08;0,00096;10;1;Einlass;
7462,082;0,00096;10;1;Einlass;
7463,083;0,00096;10;1;Einlass;
7464,084;0,00096;10;1;Einlass;
7465,085;0,00096;10;1;Einlass;
7466,086;0,00096;10;1;Einlass;
7467,088;0,00096;10;1;Einlass;
7468,089;0,00096;10;1;Einlass;
7469,09;0,00096;10;1;Einlass;
7470,091;0,00096;10;1;Einlass;
7471,092;0,00096;10;1;Einlass;
7472,093;0,00096;10;1;Einlass;
7473,094;0,00096;10;1;Einlass;
7474,094;0,00096;10;1;Einlass;
7475,096;0,00096;10;1;Einlass;
7476,096;0,00096;10;1;Einlass;
7477,097;0,00096;10;1;Einlass;
7478,098;0,00096;10;1;Einlass;
7479,099;0,00096;10;1;Einlass;
7480,1;0,00096;10;1;Einlass;
7481,101;0,00096;10;1;Einlass;
7482,102;0,00096;10;1;Einlass;
7483,102;0,00096;10;1;Einlass;
7484,103;0,00096;10;1;Einlass;
7485,104;0,00095;10;1;Einlass;
7486,105;0,00095;10;1;Einlass;
7487,106;0,00096;10;1;Einlass;
7488,108;0,00096;10;1;Einlass;
7489,109;0,00096;10;1;Einlass;
7490,11;0,00096;10;1;Einlass;
7491,111;0,00097;10;1;Einlass;
7492,112;0,00097;10;1;Einlass;
7493,113;0,00096;10;1;Einlass;
7494,113;0,00096;10;1;Einlass;
7495,114;0,00096;10;1;Einlass;
7496,115;0,00095;10;1;Einlass;
7497,116;0,00094;10;1;Einlass;
7498,116;0,00095;10;1;Einlass;
7499,116;0,00096;10;1;Einlass;
7500,118;0,00096;10;1;Einlass;
7501,119;0,00096;10;1;Einlass;
7502,12;0,00096;10;1;Einlass;
7503,12;0,00096;10;1;Einlass;
7504,121;0,00096;10;1;Einlass;
7505,121;0,00096;10;1;Einlass;
7506,122;0,00095;10;1;Einlass;
7507,124;0,00096;10;1;Einlass;
7508,124;0,00096;10;1;Einlass;
7509,125;0,00096;10;1;Einlass;
7510,127;0,00096;10;1;Einlass;
7511,127;0,00096;10;1;Einlass;
7512,129;0,00096;10;1;Einlass;
7513,13;0,00096;10;1;Einlass;
7514,131;0,00095;10;1;Einlass;
7515,132;0,00095;10;1;Einlass;
7516,133;0,00096;10;1;Einlass;
7517,134;0,00096;10;1;Einlass;
7518,134;0,00096;10;1;Einlass;
7519,136;0,00096;10;1;Einlass;
7520,137;0,00096;10;1;Einlass;
7521,138;0,00096;10;1;Einlass;
7522,139;0,00096;10;1;Einlass;
7523,14;0,00096;10;1;Einlass;
7524,14;0,00095;10;1;Einlass;
7525,141;0,00094;10;1;Einlass;
7526,141;0,00095;10;1;Einlass;
7527,141;0,00095;10;1;Einlass;
7528,142;0,00095;10;1;Einlass;
7529,144;0,00095;10;1;Einlass;
7530,145;0,00095;10;1;Einlass;
7531,146;0,00096;10;1;Einlass;
7532,147;0,00096;10;1;Einlass;
7533,147;0,00096;10;1;Einlass;
7534,148;0,00095;10;1;Einlass;
7535,149;0,00095;10;1;Einlass;
7536,15;0,00096;10;1;Einlass;
7537,152;0,00096;10;1;Einlass;
7538,153;0,00096;10;1;Einlass;
7539,155;0,00095;10;1;Einlass;
7540,156;0,00095;10;1;Einlass;
7541,157;0,00095;10;1;Einlass;
7542,158;0,00095;10;1;Einlass;
7543,159;0,00094;10;1;Einlass;
7544,159;0,00095;10;1;Einlass;
7545,16;0,00095;10;1;Einlass;
7546,161;0,00094;10;1;Einlass;
7547,162;0,00095;10;1;Einlass;
7548,163;0,00095;10;1;Einlass;
7549,164;0,00094;10;1;Einlass;
7550,165;0,00093;10;1;Einlass;
7551,167;0,00095;10;1;Einlass;
7552,167;0,00095;10;1;Einlass;
7553,168;0,00094;10;1;Einlass;
7554,168;0,00093;10;1;Einlass;
7555,169;0,00095;10;1;Einlass;
7556,169;0,00095;10;1;Einlass;
7557,17;0,00096;10;1;Einlass;
7558,171;0,00095;10;1;Einlass;
7559,171;0,00095;10;1;Einlass;
7560,172;0,00095;10;1;Einlass;
7561,172;0,00094;10;1;Einlass;
7562,173;0,00093;10;1;Einlass;
7563,175;0,00094;10;1;Einlass;
7564,176;0,00095;10;1;Einlass;
7565,177;0,00095;10;1;Einlass;
7566,177;0,00095;10;1;Einlass;
7567,178;0,00096;10;1;Einlass;
7568,179;0,00095;10;1;Einlass;
7569,181;0,00095;10;1;Einlass;
7570,182;0,00095;10;1;Einlass;
7571,183;0,00094;10;1;Einlass;
7572,184;0,00093;10;1;Einlass;
7573,185;0,00094;10;1;Einlass;
7574,186;0,00095;10;1;Einlass;
7575,187;0,00096;10;1;Einlass;
7576,187;0,00096;10;1;Einlass;
7577,188;0,00096;10;1;Einlass;
7578,188;0,00096;10;1;Einlass;
7579,189;0,00094;10;1;Einlass;
7580,19;0,00093;10;1;Einlass;
7581,191;0,00093;10;1;Einlass;
7582,192;0,00094;10;1;Einlass;
